"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","location.u_deskside_assignment_group"
"LD030967","LD030967","HSS-1046129","9R24VZ3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Solarium","1","REQ1263620-RITM1332185-SCTASK2135702","05/31/2032","NTT-Deskside Services-PortHardy-Staffed"
"PC076565","PC076565","HSS-8087979","9RK4VZ3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Mid Office","1","VIHATRP20240624-001","08/31/2032","NTT-Deskside Services-PortHardy-Remote"
"LD091161","LD091161","HSS-1047635","9SHHTY3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Bullpen","1","REQ1420455-RITM1498454-SCTASK2412854","10/31/2032","NTT-Deskside Services-PortHardy-Local"
"LD086344","LD086344","HSS-1049293","9TCLG14","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Lab-Left Rear Corner","1","REQ1587155-RITM1674647-SCTASK2691994","01/31/2033","NTT-Deskside Services-PortHardy-Staffed"
"LD035976","LD035976","HSS-8094978","9VXKG14","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Public Health Nurse (2nd from entrance)","1","ISLHTRP20250901-015","09/30/2030","NTT-Deskside Services-PortHardy-Local"
"LD100217","LD100217","HSS-1040637","9WSSVP3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Room 4","1","REQ0793763-RITM0834020-SCTASK1357664","05/31/2031","NTT-Deskside Services-PortHardy-Remote"
"LD035965","LD035965","HSS-8025763","9WVKGC3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Physio/OT","1","VIHATRP20211206-010","02/28/2030","NTT-Deskside Services-PortHardy-Remote"
"LD035973","LD035973","HSS-8073242","9ZGTVP3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Dietitian Office (Back Office - 3rd from door)","1","VIHATRP20230320-114","05/31/2031","NTT-Deskside Services-PortHardy-Local"
"LD100748","LD100748","HSS-1110303","B0X4W14","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Jodi's Office","1","REQ1655141-RITM1746840-SCTASK2804081","05/31/2033","NTT-Deskside Services-PortHardy-Remote"
"LD100748","LD100748","HSS-1110302","B2W4W14","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Jodi's Office","1","REQ1655141-RITM1746840-SCTASK2804081","05/31/2033","NTT-Deskside Services-PortHardy-Remote"
"PC021518","PC021518","HSS-8088008","B3F4VZ3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Room 5","1","VIHATRP20240624-023","08/31/2032","NTT-Deskside Services-PortHardy-Local"
"LD065366","LD065366","HSS-8058346","B4SJRH3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Eagle Ridge Manor","Lead Nurse Office-ERM","1","VIHATRP20220425-016","09/30/2030","NTT-Deskside Services-PortHardy-Staffed"
"PC067007","PC067007","HSS-8070314","B6B60N3","VIHA-CICHC-Cormorant Island Community Health Centre-Main Building-1st Floor","Main Building","PACS Server Room XRay","","VIHATRP11212022-001","03/31/2031","NTT-Deskside Services-PortHardy-Remote"
"PC031982","PC031982","HSS-8058329","B6KHRH3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Reception (1st from entrance)","","VIHATRP20220425-003","08/31/2030","NTT-Deskside Services-PortHardy-Local"
"LD085565","LD085565","HSS-8088017","B805VZ3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Room 8","1","VIHATRP20240624-029","08/31/2032","NTT-Deskside Services-PortHardy-Local"
"PC076200","PC076200","HSS-8088035","B8F4VZ3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Ultrasound","1","VIHATRP20240624-040","08/31/2032","NTT-Deskside Services-PortHardy-Staffed"
"LD072693","LD072693","HSS-1041037","B8SMVF3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","ACT room","1","REQ0834263-RITM0876552-SCTASK1382950","01/31/2031","NTT-Deskside Services-PortHardy-Local"
"PC071346","PC071346","HSS-1031563","B8YKGC3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Boardroom","","REQ0425535-RITM0446157-SCTASK0689923","02/28/2030","NTT-Deskside Services-PortHardy-Remote"
"PC031988","PC031988","HSS-8074317","BBJTVP3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Admin Office (Middle of Office)","1","VIHATRP20230509-051","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"LD125035","LD125035","HSS-8058450","BBPKRH3","VIHA-CICHC-Cormorant Island Community Health Centre-Main Building-1st Floor","Main Building","Managers office","1","VIHATRP20220502-027","08/31/2030","NTT-Deskside Services-PortHardy-Remote"
"LD032197","LD032197","HSS-8058342","BGTGRH3","VIHA-PHMHAS-Port Hardy Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Office (Beside Conference Room)","1","VIHATRP20220425-013","08/31/2030","NTT-Deskside Services-PortHardy-Local"
"LD035988","LD035988","HSS-8023976","BGTKGC3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Public Health Nurse (2nd from entrance)","1","VIHATRP20210830-004","11/30/2029","NTT-Deskside Services-PortHardy-Local"
"LD081077","LD081077","HSS-1042107","BJ7RVP3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","H&C office PHH","1","REQ0886566-RITM0931928-SCTASK1493987","06/30/2031","NTT-Deskside Services-PortHardy-Staffed"
"LD091562","LD091562","HSS-1048423","BJR4TY3","VIHA-PHMHAS-Port Hardy Mental Health & Addiction Services-Main Building-1st Floor","Main Building","WFH","1","REQ1525321-RITM1609140-SCTASK2584162","01/31/2033","NTT-Deskside Services-PortHardy-Local"
"LD091562","LD091562","HSS-1048422","BK15TY3","VIHA-PHMHAS-Port Hardy Mental Health & Addiction Services-Main Building-1st Floor","Main Building","WFH","1","REQ1525321-RITM1609140-SCTASK2584162","01/31/2033","NTT-Deskside Services-PortHardy-Local"
"LD035973","LD035973","HSS-8073241","BK4TVP3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Dietitian Office (Back Office - 3rd from door)","1","VIHATRP20230320-114","05/31/2031","NTT-Deskside Services-PortHardy-Local"
"PC079094","PC079094","HSS-1045170","BKBKTY3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Security Office-Next to Reception","1","REQ1194174-RITM1257654-SCTASK2017769","03/31/2032","NTT-Deskside Services-PortHardy-Remote"
"LD024257","LD024257","HSS-8085658","BL63VZ3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","WFH","1","REQ2022438-RITM2136054-SCTASK3448302","06/30/2032","NTT-Deskside Services-PortHardy-Staffed"
"PC035261","PC035261","HSS-1033038","BLCJRH3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Admin Trailer Reception","1","REQ0515983-RITM0541424-SCTASK0849226","05/31/2030","NTT-Deskside Services-PortHardy-Remote"
"LD048282","LD048282","HSS-8074311","BLGRVP3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Boardroom","1","VIHATRP20230509-048","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"LD065695","LD065695","HSS-8074276","BP8QQT3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Physio","1","VIHATRP20230509-017","08/31/2031","NTT-Deskside Services-PortHardy-Staffed"
"PC035167","PC035167","HSS-8058375","BPMJRH3","VIHA-PAH-Port Alice Health Center-Main Building-1st Floor","Main Building","Nursing Station","","VIHATRP20220425-036","08/31/2030","NTT-Deskside Services-PortHardy-Remote"
"PC021652LEG","BQXMVF3-DUP","HSS-1036464","BQXMVF3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","","2","1","","","NTT-Deskside Services-PortHardy-Local"
"PC021652","PC021652","HSS-1036464","BQXMVF3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Room 2","1","REQ0607329-RITM0637992-SCTASK1067868","09/30/2030","NTT-Deskside Services-PortHardy-Local"
"PC076565","PC076565","HSS-8087980","BRK4VZ3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Mid Office","1","VIHATRP20240624-001","08/31/2032","NTT-Deskside Services-PortHardy-Remote"
"PC026582","PC026582","HSS-8088012","BS84VZ3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Bullpen (Against sidewall - corner of room","1","VIHATRP20240624-026","08/31/2032","NTT-Deskside Services-PortHardy-Local"
"LD032719","LD032719","HSS-8074260","BT4QQT3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Back Office (dental office)","1","VIHATRP20230509-006","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"PC029519","PC029519","HSS-8088220","BVK4VZ3","VIHA-PAH-Port Alice Health Center-Main Building-1st Floor","Main Building","Comfort Room","1","VIHATRP20240624-035","08/31/2032","NTT-Deskside Services-PortHardy-Remote"
"LD024927","LD024927","HSS-1032203","BY3JGC3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Room 6","1","REQ0463593-RITM0486069-SCTASK0773548","11/30/2029","NTT-Deskside Services-PortHardy-Local"
"PC030105","PC030105","HSS-1045965","BYN4VZ3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Xray (Front Desk)","1","INC3045058","12/31/2031","NTT-Deskside Services-PortHardy-Remote"
"PC047071","PC047071","HSS-8058427","BYTKRH3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Xray (Beside Front Desk)","","VIHATRP20220502-010","07/31/2030","NTT-Deskside Services-PortHardy-Remote"
"PC033375","PC033375","HSS-1989128","BZHRQT3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","General Office (Medical Records)","1","INC2345682","08/31/2031","NTT-Deskside Services-PortHardy-Staffed"
"PC031980","PC031980","HSS-8058331","C12JRH3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Reception (3rd from entrance)","","VIHATRP20220425-004","08/31/2030","NTT-Deskside Services-PortHardy-Local"
"PC021518","PC021518","HSS-8088009","C3F4VZ3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Room 5","1","VIHATRP20240624-023","08/31/2032","NTT-Deskside Services-PortHardy-Local"
"LD066037","LD066037","HSS-8074336","C4PTVP3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Mental Health Office Admin Trailer (COMP2)","1","VIHATRP20230509-064","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"LD110008","LD110008","HSS-1110480","C4TMG14","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Eagle Ridge Manor","415-Yellow Room","1","REQ1659219-RITM1751182-SCTASK2808552","06/30/2033","NTT-Deskside Services-PortHardy-Staffed"
"LD068604","LD068604","HSS-8058420","C65KRH3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Admin trailer","WFH","1","VIHATRP20220502-006","07/31/2030","NTT-Deskside Services-PortHardy-Remote"
"PC030247","PC030247","HSS-8088027","C8F4VZ3","VIHA-PAH-Port Alice Health Center-Main Building-1st Floor","Main Building","Telehealth Room","1","VIHATRP20240624-036","08/31/2032","NTT-Deskside Services-PortHardy-Remote"
"PC035255","PC035255","HSS-8058351","C8SJRH3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Ambulatory Care room","","VIHATRP20220425-022","07/31/2030","NTT-Deskside Services-PortHardy-Staffed"
"PC076689","PC076689","HSS-1031564","C8YKGC3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Room 8","","REQ0425523-RITM0446145-SCTASK0689934","02/28/2030","NTT-Deskside Services-PortHardy-Remote"
"PC047072","PC047072","HSS-8074335","CBJTVP3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Nursing Station (Report Room)","","VIHATRP20230509-063","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"PC021648","PC021648","HSS-8074300","CCPTVP3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Bullpen (Against backwall - 2nd from breakroom)","1","VIHATRP20230509-037","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"PC031981","PC031981","HSS-8058324","CF3HRH3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Reception (3rd from entrance)","","VIHATRP20220425-001","08/31/2030","NTT-Deskside Services-PortHardy-Local"
"PC021651","PC021651","HSS-1047668","CF7JTY3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Bullpen (Island of four desks - Facing door","1","REQ1425251-RITM1503528-SCTASK2421511","10/31/2032","NTT-Deskside Services-PortHardy-Local"
"LD038223","LD038223","HSS-8058344","CFQHRH3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Room 7","1","VIHATRP20220425-014","09/30/2030","NTT-Deskside Services-PortHardy-Local"
"LD081076","LD081076","HSS-8058355","CHXJRH3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","PHH1E031","1","VIHATRP20220425-025","07/31/2030","NTT-Deskside Services-PortHardy-Staffed"
"PC021644","PC021644","HSS-8074286","CKZPQT3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Room 14","1","VIHATRP20230509-024","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"LD035983","LD035983","HSS-8074309","CLGRVP3","VIHA-PHMHAS-Port Hardy Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Office (Beside Nurses Station)","1","VIHATRP20230509-046","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"","87257","87257","CNT207Y0GG","VIHA-PMH-Port McNeill Hospital","","","","","","NTT-Deskside Services-PortHardy-Remote"
"LD066494","LD066494","HSS-8087987","CS84VZ3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Room 11","1","VIHATRP20240624-004","08/31/2032","NTT-Deskside Services-PortHardy-Remote"
"PC021645","PC021645","HSS-8074287","CS8QQT3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Dirty Room","1","VIHATRP20230509-025","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"","PC031992","HSS-8058424","CYTKRH3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Mt Waddington Admin Bldg-Bekk Zagami-Hayley McConn","1","VIHATRP20220502-009","07/31/2030","NTT-Deskside Services-PortHardy-Remote"
"PC021250","PC021250","HSS-8058341","CYVHRH3","VIHA-PHMHAS-Port Hardy Mental Health & Addiction Services-Main Building-1st Floor","Main Building","ICMT Admin","","VIHATRP20220425-012","08/31/2030","NTT-Deskside Services-PortHardy-Local"
"LD062715","LD062715","HSS-1041865","CZYGRH3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Admin Trailer","Clinician's office","1","REQ0864721-RITM0908707-SCTASK1462597","07/31/2030","NTT-Deskside Services-PortHardy-Remote"
"LD030967","LD030967","HSS-1046130","D085VZ3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Solarium","1","REQ1263620-RITM1332185-SCTASK2135702","05/31/2032","NTT-Deskside Services-PortHardy-Staffed"
"PC023575","PC023575","HSS-8088005","D3F4VZ3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Admin Office","1","VIHATRP20240624-021","08/31/2032","NTT-Deskside Services-PortHardy-Local"
"PC026578","PC026578","HSS-8074301","D3LTVP3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Room 15","1","VIHATRP20230509-038","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"PC035160","PC035160","HSS-8058368","D55KRH3","VIHA-PAH-Port Alice Health Center-Main Building-1st Floor","Main Building","Front Office","","VIHATRP20220425-033","08/31/2030","NTT-Deskside Services-PortHardy-Remote"
"LD090445","LD090445","HSS-1045418","D757PW3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","TBD","1","REQ1217462-RITM1282499-SCTASK2065390","03/31/2032","NTT-Deskside Services-PortHardy-Staffed"
"PC076200","PC076200","HSS-8088034","D8F4VZ3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Ultrasound","1","VIHATRP20240624-040","08/31/2032","NTT-Deskside Services-PortHardy-Staffed"
"LD105709","LD105709 ","HSS-8058354","D8SJRH3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Laundry Room","1","VIHATRP20220425-024","09/30/2030","NTT-Deskside Services-PortHardy-Staffed"
"PC071347","PC071347","HSS-1031559","D8YKGC3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Boardroom","","REQ0425545-RITM0446167-SCTASK0690109","02/28/2030","NTT-Deskside Services-PortHardy-Remote"
"PC033998","PC033998","HSS-8074338","DBJTVP3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Port McNeill Telehealth room","1","VIHATRP20230509-065","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"LD100217","LD100217","HSS-1040638","DCCSVP3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Room 4","1","REQ0793763-RITM0834020-SCTASK1357664","05/31/2031","NTT-Deskside Services-PortHardy-Remote"
"LD042739","LD042739","HSS-8022286","DKKJGC3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","For use at Home","1","VIHATRP20210614-004","09/30/2029","NTT-Deskside Services-PortHardy-Local"
"PC076568","PC076568","HSS-1200218","DL9HTY3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Admin","1","INC3324066","08/31/2032","NTT-Deskside Services-PortHardy-Remote"
"LD072693","LD072693","HSS-1041036","DN0MVF3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","ACT room","1","REQ0834263-RITM0876552-SCTASK1382950","01/31/2031","NTT-Deskside Services-PortHardy-Local"
"PC033376","PC033376","HSS-8058349","DPMJRH3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","General Office (Community Health Services Admin Su","","VIHATRP20220425-018","07/31/2030","NTT-Deskside Services-PortHardy-Staffed"
"LD027178","LD027178","HSS-1031028","DPNHGC3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Admin Trailer - Sandra Rezansoff","1","REQ0418955-RITM0439311-SCTASK0681907","01/31/2030","NTT-Deskside Services-PortHardy-Remote"
"LD066634","LD066634","HSS-8087998","DRK4VZ3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Room 2","1","VIHATRP20240624-013","09/30/2032","NTT-Deskside Services-PortHardy-Remote"
"PC064205","PC064205","HSS-8087985","DS84VZ3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Room 7","1","VIHATRP20240624-003","08/31/2032","NTT-Deskside Services-PortHardy-Remote"
"PC080276","PC080276","HSS-8071029","DTHSVP3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main building","Physician  office sea-can","1","REQ1514254-RITM1597477-SCTASK2579405","03/31/2031","NTT-Deskside Services-PortHardy-Remote"
"LD073177","LD073177","HSS-1043046","DTNTVP3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Common area(was Boardroom)","1","REQ0974514-RITM1025114-SCTASK1659802","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"LD062715","LD062715","HSS-8058428","DYTKRH3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Admin Trailer","Clinician's office","1","VIHATRP20220502-011","07/31/2030","NTT-Deskside Services-PortHardy-Remote"
"","DYVLVF3","HSS-1038382","DYVLVF3","VIHA-KYU-Kyuquot Health Centre","Houpsitas Health Center","Clinic room","2","REQ0724335-RITM0761184-SCTASK1196556","12/31/2030","NTT-Deskside Services-PortHardy-Remote"
"LD030965","LD030965","HSS-8058410","DZTKRH3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Basement","1","VIHATRP20220502-001","08/31/2030","NTT-Deskside Services-PortHardy-Remote"
"LD066037","LD066037","HSS-8074337","F0JTVP3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Mental Health Office Admin Trailer (COMP2)","1","VIHATRP20230509-064","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"PC032001","PC032001","HSS-8058373","F2KKRH3","VIHA-PAH-Port Alice Health Center-Main Building-1st Floor","Main Building","Admitting","","VIHATRP20220425-035","08/31/2030","NTT-Deskside Services-PortHardy-Remote"
"PC022059","PC022059","HSS-8088007","F3F4VZ3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Bullpen (Sidewall 2nd from Breakroom)","1","VIHATRP20240624-022","08/31/2032","NTT-Deskside Services-PortHardy-Local"
"LD039571","LD039571","HSS-8074308","F3LTVP3","VIHA-PHMHAS-Port Hardy Mental Health & Addiction Services-Main Building-1st Floor","Main Building","ACT desk laptop","1","VIHATRP20230509-046","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"LD100954","LD100954","HSS-1029828","F3SKGC3","VIHA-PAH-Port Alice Health Center-Main Building-1st Floor","Main Building","Doctors office or offsite","1","REQ0342783-RITM0358950-SCTASK0565056","10/31/2029","NTT-Deskside Services-PortHardy-Remote"
"","PC033384","HSS-8058447","F55KRH3","VIHA-CICHC-Cormorant Island Community Health Centre-Main Building-1st Floor","Main Building","Old Med room","","VIHATRP20220502-025","07/31/2030","NTT-Deskside Services-PortHardy-Remote"
"PC023326","PC023326","HSS-8088011","F8F4VZ3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Bullpen (Island of four desks - Closest to door)","1","VIHATRP20240624-026","08/31/2032","NTT-Deskside Services-PortHardy-Local"
"PC035261","PC035261","HSS-8074330","F8LTVP3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Mental Health Office Admin Trailer (Reception)","1","VIHATRP20230509-061","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"PC071347","PC071347","HSS-1031558","F8YKGC3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Boardroom","","REQ0425545-RITM0446167-SCTASK0690109","02/28/2030","NTT-Deskside Services-PortHardy-Remote"
"LD066630","LD066630","HSS-1047622","F9CHTY3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Bull Pen ","1","REQ1425245-RITM1503522-SCTASK2412318","10/31/2032","NTT-Deskside Services-PortHardy-Local"
"LD080550","LD080550","HSS-1042090","FB4TVP3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","WFH","1","REQ0881161-RITM0926178-SCTASK1493650","06/30/2031","NTT-Deskside Services-PortHardy-Local"
"PC030247","PC030247","HSS-8023973","FBJKGC3","VIHA-PAH-Port Alice Health Center-Main Building-1st Floor","Main Building","Telehealth Room","1","VIHATRP20210830-002","11/30/2029","NTT-Deskside Services-PortHardy-Remote"
"PC031988","PC031988","HSS-8074333","FBJTVP3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Admin Office (Middle of Office)","1","VIHATRP20230509-062","08/31/2031","NTT-Deskside Services-PortHardy-Remote"
"LD030245","LD030245","HSS-8074266","FDFQQT3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Solarium office -Right end desk","1","VIHATRP20230509-009","08/31/2031","NTT-Deskside Services-PortHardy-Staffed"
"LD038221","LD038221","HSS-8058326","FF3HRH3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Clinic Room","1","VIHATRP20220425-002","08/31/2030","NTT-Deskside Services-PortHardy-Local"
"PC021653","PC021653","HSS-1047669","FF7JTY3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Bullpen (Backwall facing window- 1st from breakroo","1","REQ1425258-RITM1503535-SCTASK2421517","10/31/2032","NTT-Deskside Services-PortHardy-Local"
"PC078485","PC078485","HSS-1043173","FFTPQT3","VIHA-CICHC-Cormorant Island Community Health Centre-Main Building-1st Floor","Main Building","Main Kitchen","1","REQ1008022-RITM1060410-SCTASK1691505","09/30/2031","NTT-Deskside Services-PortHardy-Remote"
"PC023327","PC023327","HSS-1040569","FGM60N3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Room 13","","REQ0793783-RITM0834040-SCTASK1356715","01/31/2031","NTT-Deskside Services-PortHardy-Local"
"LD085679","LD085679","HSS-1044805","FHGLTY3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Admin Trailer","WFH","1","REQ1155659-RITM1216786-SCTASK1948063","01/31/2032","NTT-Deskside Services-PortHardy-Remote"
"PC035255","PC035255","HSS-8058352","FHXJRH3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Ambulatory Care room","","VIHATRP20220425-022","07/31/2030","NTT-Deskside Services-PortHardy-Staffed"
"LD065892","LD065892","HSS-8074258","FHZPQT3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Dietitian Office (Back Office - Left of door)","1","VIHATRP20230509-005","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"PC021643","PC021643","HSS-8074283","FK4QQT3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Room 3","1","VIHATRP20230509-022","08/31/2031","NTT-Deskside Services-PortHardy-Local"
"LD101782","LD101782","HSS-1040495","FKYSVP3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Admin Trailer","Hayley's Office","1","REQ0810827-RITM0851879-SCTASK1343529","03/31/2031","NTT-Deskside Services-PortHardy-Remote"
"LD060605","LD060605","HSS-1033933","FLTGRH3","VIHA-PHMHAS-Port Hardy Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Work from home bundle","1","REQ0530692-RITM0556955-SCTASK0887261","06/30/2030","NTT-Deskside Services-PortHardy-Local"
"PC026574","PC026574","HSS-1037643","FM0MVF3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Bullpen (Against backwall - 3rd from breakroom)","1","REQ0677787-RITM0712020-SCTASK1144766","11/30/2030","NTT-Deskside Services-PortHardy-Local"
"PC023325","PC023325","HSS-8025756","FN0LGC3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Bullpen-(Island of 4 desks-Left side of island fac","","VIHATRP20211206-003","02/28/2030","NTT-Deskside Services-PortHardy-Local"
"LD065367","LD065367","HSS-8058364","FPMJRH3","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor","Main Building","Lead Office","1","VIHATRP20220425-030","09/30/2030","NTT-Deskside Services-PortHardy-Remote"
