"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","location.u_deskside_assignment_group"
"LD036317","LD036317","HSS-8071645","B7QRVP3","VIHA-NWTR-Nanaimo Wellington Road-Main Building-2nd Floor","Main Building","Room 3 - Laura-Lee","2","VIHATRP20230130-072","04/30/2031","NTT-Deskside Services-Nanaimo-Local"
"LD093061","LD093061","HSS-1048712","B7WKG14","VIHA-NRGH-Nanaimo Regional General Hospital","","","","REQ1550851-RITM1636300-SCTASK2625566","01/31/2033","NTT-Deskside Services-Nanaimo-Staffed"
"LD044016","LD044016","HSS-8088356","B7X5VZ3","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main Building","OHC240 - Room 296","2","VIHATRP20240708-032","10/31/2032","NTT-Deskside Services-Nanaimo-Local"
"LD041196","LD041196","HSS-8091727","B7ZKG14","VIHA-NBC-Nanaimo Bowen Centre","Main Building","False","1st Floor","VIHATRP20241216","01/31/2033","NTT-Deskside Services-Nanaimo-Local"
"LD044010","LD044010","HSS-8088360","B815VZ3","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main Building","OHC240 - Desk 251","2","VIHATRP20240708-035","10/31/2032","NTT-Deskside Services-Nanaimo-Local"
"PC023829","PC023829","HSS-1048314","B875TY3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","E1130","1","REQ1515870-RITM1599168-SCTASK2569295","12/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"PC032696","PC032696","HSS-8061626","B87MVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","E0056B - Supervisor Office","","VIHATRP20220815-091","10/31/2030","NTT-Deskside Services-Nanaimo-Staffed"
"LD063944","LD063944","HSS-8022467","B88JGC3","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor","Main Building","","1","VIHATRP20210621-032","11/30/2029","NTT-Deskside Services-Nanaimo-Local"
"LD045859","LD045859","HSS-8086748","B8H4TY3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G192","G","VIHATRP20240513-097","07/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"PC045906","PC045906","","B8H50N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","E1143 - Physicians Lounge (Desk 2)","","INC1715827","10/31/2030","NTT-Deskside Services-Nanaimo-Staffed"
"LD029681","LD029681","HSS-8062146","B8H60N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G255","G","VIHATRP20220929-078","11/30/2030","NTT-Deskside Services-Nanaimo-Staffed"
"LD067078","LD067078","HSS-1980033","B8L60N3","VIHA-NWWS-Nanaimo Wentworth Street-Main Building-2nd Floor","Main Building","214","2nd Floor","DMND0003490","09/30/2030","NTT-Deskside Services-Nanaimo-Local"
"LD100924","LD100924","HSS-1044287","B8M6PW3","VIHA-MDO-Metral Drive Offices-Main Building-3rd Floor","Main Building","Open Area","3","REQ1112287-RITM1170639-SCTASK1872542","12/31/2031","NTT-Deskside Services-Nanaimo-Local"
"LD030835","LD065497","HSS-8060794","B8MMVF3","VIHA-NHC-Nanaimo Health Centre-Main Building-1st Floor","","Laverne -HSN","","VIHATRP20220802-009","10/31/2030","NTT-Deskside Services-Nanaimo-Local"
"LD048223","LD048223","HSS-1022762","B8P3X53","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1","Main Building","0","B","COVID REQ0143954-RITM0150116-SCTASK02158","03/31/2029","NTT-Deskside Services-Nanaimo-Staffed"
"PC090219","PC090219","HSS-1046159","B8P5VZ3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","R1025","1","REQ1276937-RITM1346357-SCTASK2163534","05/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"LD061500","LD061500","HSS-1036095","B8S60N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G253","G","REQ0620449-RITM0651674-SCTASK1022184","09/30/2030","NTT-Deskside Services-Nanaimo-Staffed"
"PC034798","PC034798","HSS-8025658","B8XKGC3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Emergency","E1143 - Physician's Lounge (Desk 4)","1st Floor","VIHATRP20211129-005","02/28/2030","NTT-Deskside Services-Nanaimo-Staffed"
"PC031404","PC031404","HSS-1046018","B8Z5VZ3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","Main Pharmacy dispensary (supervisor's office)","","REQ1271045-RITM1340143-SCTASK2151842","05/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"LD105856","LD105856","HSS-1992462","B97KTY3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","1012","1","REQ1899393-RITM2004704-SCTASK3226114","02/29/2032","NTT-Deskside Services-Nanaimo-Staffed"
"PC031102","PC031102","HSS-8026099","B9JMKF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G198","","VIHATRP20220103-037","04/30/2030","NTT-Deskside Services-Nanaimo-Staffed"
"LD067310","LD067310","HSS-1045231","B9MJTY3","VIHA-MDO-Metral Drive Offices-Main Building-3rd Floor","Main Building","361","3","REQ1204651-RITM1268738-SCTASK2032026","03/31/2032","NTT-Deskside Services-Nanaimo-Local"
"PC061636","PC061636","HSS-8087090","B9Q4VZ3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","1203 - Meeting Room","1","VIHATRP20240527-025","07/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"LD042920","LD042920","HSS-8084162","B9T4VZ3","VIHA-NHC-Nanaimo Health Centre-Main Building-2nd Floor","Main Building","Rm.219","2nd Floor","VIHATRP20240304-035","04/30/2032","NTT-Deskside Services-Nanaimo-Local"
"LD066656","LD066656","HSS-8089098","B9YHTY3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-4th Floor","Main Building","G001","G","VIHATRP20240806-042","10/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"LD044470","LD044470","HSS-8091255","B9ZKG14","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","Can meet at NRGH","Ground Floor","VIHATRP20241118","01/31/2033","NTT-Deskside Services-Nanaimo-Staffed"
"PC030864","PC030864","HSS-8067296","BB160N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","OR Patient Receiving","","VIHATRP20221003-090","01/31/2031","NTT-Deskside Services-Nanaimo-Staffed"
"PC043256","PC043256","HSS-8061106","BB1NVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","1139 - Booking Office","","VIHATRP20220808-072","10/31/2030","NTT-Deskside Services-Nanaimo-Staffed"
"LD062500","LD062500","HSS-1040338","BB660N3","VIHA-NDBC-Nanaimo Dufferin Boundary Crescents-Main Building-1st Floor","Main Building","Open Work Area 2","1","REQ0799524-RITM0840013-SCTASK1330407","01/31/2031","NTT-Deskside Services-Nanaimo-Local"
"LD031405","LD031405","HSS-1045206","BBBKTY3","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Basement 1","Ambulatory","B253","B","REQ1204746-RITM1268839-SCTASK2028241","03/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"LD038219","LD038219","HSS-8074154","BBFQQT3","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main Building","","2","VIHATRP20230501-062","08/31/2031","NTT-Deskside Services-Nanaimo-Local"
"LD032422","LD032422","HSS-8078213","BBHRQT3","VIHA-NHC-Nanaimo Health Centre-Main Building-1st Floor","Main Building","24","1","VIHATRP20230904-053","11/30/2031","NTT-Deskside Services-Nanaimo-Local"
"LD042781","LD042781","HSS-8082695","BBKKTY3","VIHA-NHC-Nanaimo Health Centre-Main Building-1st Floor","Main Building","17","1st Floor","VIHATRP20240122-018","03/31/2032","NTT-Deskside Services-Nanaimo-Local"
"PC022757","PC022757","HSS-8071608","BBKSVP3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G0042","G","VIHATRP20230130-046","05/31/2031","NTT-Deskside Services-Nanaimo-Staffed"
"LD063287","LD063287","HSS-1042624","BBKTVP3","VIHA-MDO-Metral Drive Offices-Main Building-3rd Floor","Main Building","","3","REQ0941059-RITM0989625-SCTASK1569735","08/31/2031","NTT-Deskside Services-Nanaimo-Local"
"PC100017","PC100017","HSS-1038554","BBS60N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","1077 - Office","","REQ0689857-RITM0724649-SCTASK1195184","12/31/2030","NTT-Deskside Services-Nanaimo-Staffed"
"LD102945","LD102945","HSS-1048184","BBT4TY3","VIHA-NWPS-Nanaimo Wentworth & Prideaux Street-Main Building","528 Wentworth Street, Nanaimo","","1st","REQ1385853-RITM1461917-SCTASK2525169","11/30/2032","NTT-Deskside Services-Nanaimo-Local"
"LD065915","LD065915","HSS-8084221","BBT4VZ3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G052 - Staff Therapists","G","VIHATRP20240304-089","04/30/2032","NTT-Deskside Services-Nanaimo-Staffed"
"LD060880","LD060880","HSS-1030457","BBTKGC3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","(TBD)","G","REQ1219994-RITM1285184-SCTASK2100151","11/30/2029","NTT-Deskside Services-Nanaimo-Staffed"
"","LD055964","HSS-1025467","BBZSR63","VIHA-BLMHAS-Brooks Landing Mental Health & Addictions Services","VIHA-BLMHAS-Brooks Landing Mental Health & Addictions Services","Jennifer Sinclair 203-2000 Island Hwy, Nanaimo","Main","REQ0194737-RITM0203766-SCTASK0306549","07/31/2029","NTT-Deskside Services-Nanaimo-Local"
"","LD059916","HSS-1031745","BC0LGC3","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main","OHC240 - Desk 294","2","REQ0438985-RITM0460232-SCTASK0722781","02/28/2030","NTT-Deskside Services-Nanaimo-Local"
"PC036076","PC036076","HSS-8061582","BC1NVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","2050","","VIHATRP20220815-055","10/31/2030","NTT-Deskside Services-Nanaimo-Staffed"
"PC045929","PC045929","HSS-8086750","BC64TY3","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor","Main Building","OHC125 MI Booking","1","VIHATRP20240513-098","07/31/2032","NTT-Deskside Services-Nanaimo-Local"
"PC031907","PC031907","HSS-8073243","BC7RVP3","VIHA-NBC-Nanaimo Bowen Centre-Main Building-1st Floor","Main Building ","?","1","VIHATRP20230327-007","06/30/2031","NTT-Deskside Services-Nanaimo-Local"
"LD066186","LD066186","HSS-8067264","BCB60N3","VIHA-NHC-Nanaimo Health Centre-Main Building-2nd Floor","Main Building","208","2","VIHATRP20221003-070","12/31/2030","NTT-Deskside Services-Nanaimo-Local"
"PC036048","PC036048","HSS-8073814","BCFQQT3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","OR 5","2","VIHATRP20230417-088","08/31/2031","NTT-Deskside Services-Nanaimo-Staffed"
"LD062555","LD062555","HSS-1040436","BCM60N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1","Main","B004 - WFH","B","REQ0800583-RITM0841114-SCTASK1342520","01/31/2031","NTT-Deskside Services-Nanaimo-Staffed"
"LD020580","LD020580","HSS-8067170","BCPKRH3","VIHA-NBCBC-Nanaimo Boundary Crescent Beaufort Centre-Main Building-1st Floor","Main Building","115 - Manager Office","1","VIHATRP20221003-018","03/31/2031","NTT-Deskside Services-Nanaimo-Local"
"PC045930","PC045930","HSS-8069180","BCX60N3","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor","Main Building","OHC125 MI Booking","","VIHATRP20221128-001","01/31/2031","NTT-Deskside Services-Nanaimo-Local"
"PC071383","PC071383","HSS-1031646","BCXKGC3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","PC2047","2","REQ0431279-RITM0452130-SCTASK0706673","02/28/2030","NTT-Deskside Services-Nanaimo-Staffed"
"LD090943","LD090943","HSS-1047142","BCZ4VZ3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building","NRGH","Biomedical Engineering","Basement","REQ1360747-RITM1435253-SCTASK2302281","08/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"PC037556","PC037556","HSS-8071684","BD2SVP3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1","Main Building","B028-B","B","VIHATRP20230130-106","09/30/2031","NTT-Deskside Services-Nanaimo-Staffed"
"LD034469","LD034469","HSS-1036208","BD660N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G238 - Desk 1","G","REQ0597503-RITM0627537-SCTASK1057859","09/30/2030","NTT-Deskside Services-Nanaimo-Staffed"
"TD001701","TD001701","HSS-8073248","BDKSVP3","VIHA-NBC-Nanaimo Bowen Centre-Main Building-1st Floor","Main Building","Unit 29","1","VIHATRP20230327-010","06/30/2031","NTT-Deskside Services-Nanaimo-Local"
"PC034796","PC034796","HSS-1042532","BDKTVP3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","OR","2","REQ0939542-RITM0987963-SCTASK1564550","07/31/2031","NTT-Deskside Services-Nanaimo-Staffed"
"","LD031319","HSS-8020276","BDM4X53","VIHA-DPRC-Dufferin Place (NRGH)-Main Building-1st Floor","Main Building","104C","1","VIHATRP20210125-031","04/30/2029","NTT-Deskside Services-Nanaimo-Staffed"
"PC046580","PC046580","HSS-8062532","BDSMVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G081A","","VIHATRP20220906-032","11/30/2030","NTT-Deskside Services-Nanaimo-Staffed"
"LD071784","LD071784","HSS-1034196","BDYKGC3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","","1","REQ0557775-RITM0585691-SCTASK0916901","06/30/2030","NTT-Deskside Services-Nanaimo-Staffed"
"LD030507","LD030507","HSS-1037887","BF160N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","1003C","1","REQ0683967-RITM0718442-SCTASK1153960","11/30/2030","NTT-Deskside Services-Nanaimo-Staffed"
"LD065530","LD065530","HSS-8061161","BF1NVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Basement 1","Ambulatory","B249","B","VIHATRP20220808-088","10/31/2030","NTT-Deskside Services-Nanaimo-Staffed"
"PC080226","PC080226","HSS-1046312","BF36TY3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G001","G","REQ1290443-RITM1360772-SCTASK2196628","06/30/2032","NTT-Deskside Services-Nanaimo-Staffed"
"LD101930","LD101930","HSS-1045774","BF3KTY3","VIHA-NWPS-Nanaimo Wentworth & Prideaux Street-Main Building-2nd Floor","Main Building","","2","REQ1246698-RITM1313927-SCTASK2104209","05/31/2032","NTT-Deskside Services-Nanaimo-Local"
"PC031908","PC031908","HSS-1047938","BF63VZ3","VIHA-MDO-Metral Drive Offices","Main Building","336","3","REQ1434018-RITM1512739-SCTASK2467956","11/30/2032","NTT-Deskside Services-Nanaimo-Local"
"PC044233","PC044233","HSS-8022518","BF8HGC3","VIHA-MDO-Metral Drive Offices","Main Building","335","3","VIHATRP20210621-067","09/30/2029","NTT-Deskside Services-Nanaimo-Local"
"LD066007","LD066007","HSS-8078061","BF8SQT3","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main Building","OHC240 Desk 252","2","VIHATRP20230828-104","10/31/2031","NTT-Deskside Services-Nanaimo-Local"
"PC062306","PC062306","HSS-8086755","BFC4TY3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G255","G","VIHATRP20240513-100","07/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"LD030243","LD030243","HSS-8073266","BFCSVP3","VIHA-BCN-Bowen Center Nanaimo-Main Building-1st Floor","Main building","front office","1","VIHATRP20230327-028","06/30/2031","NTT-Deskside Services-Nanaimo-Local"
"PC047879","PC047879","HSS-8058826","BFGJRH3","VIHA-GIHC-Gabriola Island Health Centre-Main Building-1st Floor","Main Building","7","","VIHATRP20220523-027","08/31/2030","NTT-Deskside Services-Nanaimo-Local"
"PC039747","PC039747","HSS-8076758","BFKQQT3","VIHA-MDO-Metral Drive Offices","Main Building","341","3","VIHATRP20230724-020","09/30/2031","NTT-Deskside Services-Nanaimo-Local"
"PC067030","PC067030","HSS-8069222","BFMMVF3","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor","Main Building","OHC129 Ultrasound 1","1","VIHATRP20221128-029","01/31/2031","NTT-Deskside Services-Nanaimo-Local"
"LD060325","LD060325","HSS-1048183","BFN4TY3","VIHA-OHC-Oceanside Health Centre","Main Building","","2","REQ1480461-RITM1562006-SCTASK2525447","11/30/2032","NTT-Deskside Services-Nanaimo-Local"
"TD030436","TD030436","HSS-8060795","BFSMVF3","VIHA-NHC-Nanaimo Health Centre-Main Building-2nd Floor","Main Building","","2","VIHATRP20220802-009","10/31/2030","NTT-Deskside Services-Nanaimo-Local"
"LD027553","LD027553","HSS-8092902","BG2LG14","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","Hallway","2","ISLHTRP20250407","06/30/2033","NTT-Deskside Services-Nanaimo-Staffed"
"PC085330","PC085330","HSS-1046314","BG36TY3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G001","G","REQ1290466-RITM1360796-SCTASK2192960","06/30/2032","NTT-Deskside Services-Nanaimo-Staffed"
"LD035512","LD035512","HSS-8072228","BG4TVP3","VIHA-NER-Nanaimo Estevan Road-Main Building","Main Building","303 (Floor 3)","3","VIHATRP20230213-077","05/31/2031","NTT-Deskside Services-Nanaimo-Local"
"LD041753","LD041753","HSS-8083718","BG66PW3","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Basement 1","Ambulatory","","B","VIHATRP20240219-005","04/30/2032","NTT-Deskside Services-Nanaimo-Staffed"
"PC031914","PC031914","HSS-8062523","BGB60N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G272-supervisor office in kitchen","G","VIHATRP20220906-031","11/30/2030","NTT-Deskside Services-Nanaimo-Staffed"
"LD063796","LD063796","HSS-1043269","BGKQQT3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G162","G","REQ1004850-RITM1057064-SCTASK1689300","09/30/2031","NTT-Deskside Services-Nanaimo-Staffed"
"PC039738","PC039738","HSS-8020150","BGP4X53","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main Building","Scheduling Office Desk255","2","VIHATRP20210118-035","04/30/2029","NTT-Deskside Services-Nanaimo-Local"
"LD101504","BGP5VZ3 P2423D","","BGP5VZ3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","","1","222970","03/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"LD065087","LD065087","HSS-8080026","BGP6PW3","VIHA-MDO-Metral Drive Offices-Main Building-3rd Floor","Main Building","371","3rd Floor","VIHATRP20231030-114","01/31/2032","NTT-Deskside Services-Nanaimo-Local"
"LD101389","LD101389","HSS-8094238","BGSMG14","VIHA-NHC-Nanaimo Health Centre-Main Building-Basement 2","Main Building","2","2","ISLHTRP20250630","08/31/2030","NTT-Deskside Services-Nanaimo-Local"
"TD001714","TD001714","HSS-8076857","BGXRQT3","VIHA-NWRD-Nanaimo Waddington Road-Integrated Primary & Community Care-Main Building","Main Building","12","2","VIHATRP20230724-083","09/30/2031","NTT-Deskside Services-Nanaimo-Local"
"PC031106","PC031106","HSS-8062553","BH160N3","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Basement 1","Ambulatory","B225 - Nursing Station","","VIHATRP20220906-054","11/30/2030","NTT-Deskside Services-Nanaimo-Staffed"
"TD030201","TD030201","HSS-1041654","BH4TVP3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1","Main Building","G069A - Rehab Services","G","REQ0847997-RITM0890796-SCTASK1439687","05/31/2031","NTT-Deskside Services-Nanaimo-Staffed"
"LD031306","LD031306","HSS-8062128","BH660N3","VIHA-NHC-Nanaimo Health Centre-Main Building-2nd Floor","Main Building","Will LTC","2","VIHATRP20220929-011","11/30/2030","NTT-Deskside Services-Nanaimo-Local"
"PC031896","PC031896","HSS-1044949","BHFJTY3","VIHA-MDO-Metral Drive Offices","Main Building","328","3","REQ1171624-RITM1233768-SCTASK1975209","02/29/2032","NTT-Deskside Services-Nanaimo-Local"
"PC045928","PC045928","HSS-8061551","BHGMVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Tower","Nurse Station","2","VIHATRP20220815-034","10/31/2030","NTT-Deskside Services-Nanaimo-Staffed"
"PC039605","PC039605","HSS-8078193","BHHRQT3","VIHA-NHC-Nanaimo Health Centre-Main Building-1st Floor","Main Building","HCC Admin","1","VIHATRP20230904-028","11/30/2031","NTT-Deskside Services-Nanaimo-Local"
"PC031064","PC031064","HSS-1025399","BHLTR63","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main Building","OHC240 - Desk 207","","REQ0213418-RITM0223534-SCTASK0343736","05/31/2029","NTT-Deskside Services-Nanaimo-Local"
"LD035156","LD035156","HSS-1041164","BHNSVP3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","RB413","1","REQ0835842-RITM0878194-SCTASK1394842","04/30/2031","NTT-Deskside Services-Nanaimo-Staffed"
"PC032724","PC032724","HSS-8087160","BHQ5VZ3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","Nurse Station","G","VIHATRP20240527","07/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"LD056161","LD056161","HSS-8094235","BHSMG14","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1","Main Building","B004 - WFH","B","ISLHTRP20250519","08/31/2030","NTT-Deskside Services-Nanaimo-Staffed"
"LD080173","LD080173","HSS-1038287","BHSMVF3","VIHA-NBC-Nanaimo Bowen Centre-Main Building-1st Floor","Main Building","","1","REQ0702485-RITM0737958-SCTASK1162649","12/31/2030","NTT-Deskside Services-Nanaimo-Local"
"LD086096","LD086096","HSS-8076516","BHT3TY3","VIHA-NBCBC-Nanaimo Boundary Crescent Beaufort Centre-Main Building-1st Floor","Main Building","119","1","INC3288266","09/30/2031","NTT-Deskside Services-Nanaimo-Local"
"LD056998","LD056998","HSS-8072236","BJ4TVP3","VIHA-MDO-Metral Drive Offices","MDO","300","3","VIHATRP20230213-072","05/31/2031","NTT-Deskside Services-Nanaimo-Local"
"LD066482","LD066482","HSS-8082699","BJBKTY3","VIHA-BLMHAS-Brooks Landing Mental Health & Addictions Services-Main Building-1st Floor","Main Building","","1","VIHATRP20240122-020","03/31/2032","NTT-Deskside Services-Nanaimo-Local"
"LD032583","LD032583","HSS-8071691","BJCSVP3","VIHA-MDO-Metral Drive Offices-Main Building-3rd Floor","Main Building","362","3","VIHATRP20230130-097","04/30/2031","NTT-Deskside Services-Nanaimo-Local"
"PC040873","PC040873","HSS-8067164","BJPKRH3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","P2034 - Room 5","","VIHATRP20221003-014","03/31/2031","NTT-Deskside Services-Nanaimo-Staffed"
"LD065620","LD065620","HSS-8069207","BJSMVF3","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main Building","","2","VIHATRP20221128-017","01/31/2031","NTT-Deskside Services-Nanaimo-Local"
"LD030517","LD030517","HSS-8023670","BJWGGC3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-5th Floor","Tower","Nurse's Station Liaison","5","VIHATRP20210816-042","04/30/2030","NTT-Deskside Services-Nanaimo-Staffed"
"LD081268","LD081268","HSS-1049300","BJYMG14","VIHA-DPRC-Dufferin Place (NRGH)-Main Building-1st Floor","Main Building","1238","1","REQ1583814-RITM1671141-SCTASK2683982","01/31/2033","NTT-Deskside Services-Nanaimo-Staffed"
"LD066617","LD066617","HSS-8086763","BK64TY3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G262 - Medical Transcription","G","VIHATRP20240513-104","07/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"LD021949","LD021949","HSS-8086687","BKC4TY3","VIHA-BCSWC-Barsby Community School Wellness Centre-Main Building-1st Floor","Main Building","Rm 109","1","VIHATRP20240513-045","07/31/2032","NTT-Deskside Services-Nanaimo-Local"
"TD001694","TD001694","HSS-8022453","BKDJGC3","VIHA-NHC-Nanaimo Health Centre-Main Building-2nd Floor","Main Building","239","2nd Floor","VIHATRP20210621-024","09/30/2029","NTT-Deskside Services-Nanaimo-Local"
"LD090921","LD090921","HSS-1047049","BKF5VZ3","VIHA-NHC-Nanaimo Health Centre-Main Building","Main","WFH","1","REQ1352475-RITM1426501-SCTASK2290265","07/31/2032","NTT-Deskside Services-Nanaimo-Local"
"LD085026","LD085026","HSS-1038511","BKGMVF3","VIHA-QBCC-Qualicum Beach Civic Center Restorative Health-Main Building-1st Floor","Main Building","OAP Room","1","REQ0703963-RITM0739510-SCTASK1187029","12/31/2030","NTT-Deskside Services-Nanaimo-Local"
"PC036159","PC036159","HSS-8074128","BKJQQT3","VIHA-Sat Lab-Satellite Laboratory-Main Building-1st Floor","Main Building","Back Office #1","1","VIHATRP20230501-043","08/31/2031","NTT-Deskside Services-Nanaimo-Local"
"PC031089","PC031089","HSS-8088320","BKL4VZ3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","Kitchen - G145 - Back Desk","G","VIHATRP20240708-009","10/31/2032","NTT-Deskside Services-Nanaimo-Staffed"
"LD102524","LD102524","HSS-8077988","BKMRQT3","VIHA-OHC-Oceanside Health Centre","Main Building","201","2nd","VIHATRP20230828-054","10/31/2031","NTT-Deskside Services-Nanaimo-Local"
"LD065654","LD065654","HSS-1022786","BKN3X53","VIHA-TLLTC-Trillium Lodge-Main Building-1st Floor","Main Building","Eastwood Activities Room","1","COVID REQ0143954-RITM0150116-SCTASK02158","03/31/2029","NTT-Deskside Services-Nanaimo-Local"
"PC031425","PC031425","HSS-8076734","BKNSVP3","VIHA-NBC-Nanaimo Bowen Centre-Main Building-1st Floor","Main Building","22","1","VIHATRP20230724-011","09/30/2031","NTT-Deskside Services-Nanaimo-Local"
"PC085373","PC085373","HSS-1047261","BKP3VZ3","VIHA-NMMC-Nanaimo Millstone Medical Centre-Main Building-2nd Floor","Main Building","202-4","2","REQ1375363-RITM1450692-SCTASK2331401","10/31/2032","NTT-Deskside Services-Nanaimo-Local"
"","LD065082","HSS-1034572","BKPKRH3","VIHA-MDO-Metral Drive Offices-Main Building-3rd Floor","Main Building","300 - Cubicles - Joanne Dun","3","REQ0572940-RITM0601704-SCTASK0945196","07/31/2030","NTT-Deskside Services-Nanaimo-Local"
"LD032250","LD034713TRP","HSS-8060835","BKXMVF3","VIHA-NHC-Nanaimo Health Centre-Main Building-1st Floor","","23","","VIHATRP20220802-026","10/31/2030","NTT-Deskside Services-Nanaimo-Local"
"LD030507","LD030507","HSS-8071585","BKYSVP3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","1003C","1","VIHATRP20230130-027","04/30/2031","NTT-Deskside Services-Nanaimo-Staffed"
