"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","location.u_deskside_assignment_group"
"LD035811","LD035811","HSS-8076580","5DGRVP3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","120 (Desk 1)","1","VIHATRP20230717-078","09/30/2031","NTT-Deskside Services-Cowichan-Local"
"LD057606","LD057606","HSS-1030544","5DSKGC3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","217 (W127) Geraldine Blair-Speirs","2","REQ0375609-RITM0393448-SCTASK0624126","01/31/2030","NTT-Deskside Services-Cowichan-Local"
"PC075717","PC075717","HSS-1940408","5DZ3TY3","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","103","1","DMND0005307","07/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD058016","LD058016","HSS-8083270","5F37PW3","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building-1st Floor","Main Building","301 (Director)","3","VIHATRP20240205-054","04/30/2032","NTT-Deskside Services-Cowichan-Local"
"PC075752","PC075752","HSS-1940455","5F65PW3","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","224","2","DMND0005307","11/30/2031","NTT-Deskside Services-Cowichan-Local"
"LD035602","LD035602","HSS-8079062","5FN5PW3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","115 (W47)","1","VIHATRP20231003-066","12/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD036171","LD045814","HSS-8080424","5FP6PW3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1118B (Education Room)","1","VIHATRP20231113-036","01/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"PC045291","PC045291","HSS-8078170","5FXRQT3","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor","Main Building","M03 (Harbourside Conference Room)","1","VIHATRP20230904-008","11/30/2031","NTT-Deskside Services-Cowichan-Local"
"PC106663","PC106663","HSS-1110121","5G2LG14","VIHA-SSMHSU-Salt Spring Mental Health Substance Use Services-Main Building-1st Floor","Lancer Building","204 - 3 (Section B)","2","REQ1635693-RITM1726148-SCTASK2769462","06/30/2033","NTT-Deskside Services-Cowichan-Remote"
"LD035733","LD035733","HSS-1992882","5G4JTY3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G006 (Bio-Medical)","G","REQ1287384-RITM1357503-SCTASK2204267","03/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"PC029982","PC029982","HSS-1111101","5GR4W14","VIHA-LMH-Lady Minto Hospital-Lionel Beach Annex-1st Floor","Annex Building","112 (Clinic Room)","1","REQ1711190-RITM1805979-SCTASK2953354","06/30/2030","NTT-Deskside Services-Cowichan-Remote"
"LD059323","LD059323","HSS-1034977","5H1LGC3","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4026 (Social Work)","4","REQ0570211-RITM0598833-SCTASK0969709","07/31/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD066376","LD066376","HSS-8080490","5HC7PW3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","118 (W83)","1","VIHATRP20231113-076","01/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD035812","LD035812","HSS-8076575","5JGRVP3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","121 (Desk 5)","1","VIHATRP20230717-073","09/30/2031","NTT-Deskside Services-Cowichan-Local"
"PC106860","PC106860","HSS-1111008","5JQ4W14","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building-1st Floor","Main Building","108 (Office)","1","REQ1721922-RITM1817253-SCTASK2932193","06/30/2033","NTT-Deskside Services-Cowichan-Local"
"LD100593","LD100593","HSS-8058097","5JQLKF3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","WFH - Joanne Rife","1","VIHATRP20220411-027","07/31/2030","NTT-Deskside Services-Cowichan-Local"
"PC033066","PC033066","HSS-8070774","5JYSVP3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1022 (Booking Office)","","VIHATRP20230109-076","03/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"LD045941","LD045941","HSS-8086886","5K33VZ3","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","208","2","VIHATRP20240520-022","07/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD043487","LD043487","HSS-1043551","5KKQQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","","1st Floor","REQ1037794-RITM1091996-SCTASK1743427","10/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD031924","LD031924","HSS-8082716","5KLKTY3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","111 (Seniors Outreach Team)","1","VIHATRP20240122-036","03/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC030735","PC030735","HSS-8077264","5KTPQT3","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3057 (Unit Clerk)","3","VIHATRP20230807-039","10/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"LD045815","LD045815","HSS-8085666","5L63VZ3","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4036 (Clinical Nurse Lead + Social Worker)","4","VIHATRP20240415-007","06/30/2032","NTT-Deskside Services-Cowichan-Staffed"
"PC045039","PC045039","HSS-8026121","5M0LGC3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1N (OR2)","","VIHATRP20211129-043","06/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"PC030838","PC030838","HSS-8027500","5M3HRH3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1045 (Accessions)","","VIHATRP20220314-053","06/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD032262","LD032262","HSS-8079002","5M65PW3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1060 (Doctor's On-Call Room)","1","VIHATRP20231003-026","12/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"PC033063","PC033063","HSS-1045132","5MGJTY3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1026 (OR Booking)","1","REQ1200630-RITM1264493-SCTASK2022498","03/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"PC064242","PC064242","HSS-1985574","5MS50N3","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4015 (Meeting Room)","4","DMND0003681","11/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"PC030825","PC030825","HSS-8083220","5N07PW3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G017 (Food Services Supervisor)","G","VIHATRP20240205-017","04/30/2032","NTT-Deskside Services-Cowichan-Staffed"
"LD055967","LD055967","HSS-8080458","5N47PW3","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","WFH Dr Peter Gotz","4","VIHATRP20231113-049","01/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"LD040113","LD040113","HSS-8065748","5NB60N3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","C319(OT Office)(TBD)","1","VIHATRP20220815-130","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"PC038877","PC038877","HSS-8065628","5NM60N3","VIHA-DGSHC-Duncan Government Street Health Centre-Main Building-1st Floor","Main Building","10 (Meeting Room)","","VIHATRP20220808-218","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"PC047341","PC047341","HSS-8073933","5NZPQT3","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","145 (ACU - Physio Gym)","1","VIHATRP20230424-012","07/31/2031","NTT-Deskside Services-Cowichan-Remote"
"LD020608","LD020608","HSS-8065726","5PB60N3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","NOT FOUND (Shawna Cadieux)","1","VIHATRP20220815-116","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"PC032193","PC032193","HSS-8083207","5PH7PW3","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","7","1","VIHATRP20240205-009","03/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD030372","LD030372","HSS-8019593","5PJ3X53","VIHA-CDH-Cowichan District Hospital","","WFH","","VIHATRP20201214-023","04/30/2029","NTT-Deskside Services-Cowichan-Staffed"
"LD091552","LD091552","HSS-1047408","5PR5VZ3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","217","2","REQ1366252-RITM1441103-SCTASK2371429","10/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC100249","PC100249","HSS-1974993","5Q1LGC3","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4034 (Meeting Room 1)","4","REQ1171167-RITM1233293-SCTASK1979518","02/28/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD027220","LD027220","HSS-8073922","5Q4QQT3","VIHA-LMH-Lady Minto Hospital-Lionel Beach Annex-2nd Floor","Annex Building","221()","2","VIHATRP20230424-005","07/31/2031","NTT-Deskside Services-Cowichan-Remote"
"LD040997","LD040997","HSS-8082714","5QLKTY3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","WFH (Vanessa Wright)","1","VIHATRP20240122-034","03/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD068408","LD068408","HSS-8092718","5QNMG14","VIHA-MMHU-Margaret Moss Building-Main Building-1st Floor","Main Building","104","1","ILSHTRP20250324","06/30/2033","NTT-Deskside Services-Cowichan-Local"
"PC045054","PC045054","HSS-8079074","5RH5PW3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1110 (Office)","1","VIHATRP20231003-074","12/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"","LD059798","HSS-1031602","5S1LGC3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-Basement 1","Main Building","WFH - Caroline Sholseth","G","REQ0427667-RITM0448350-SCTASK0700509","02/28/2030","NTT-Deskside Services-Cowichan-Local"
"PC075748","PC075748","HSS-1940449","5S75TY3","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","216","2","DMND0005307","11/30/2032","NTT-Deskside Services-Cowichan-Local"
"LD080900","LD080900","HSS-1045122","5SLKTY3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","WFH","1","REQ1194466-RITM1257964-SCTASK2012890","03/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC033972","PC033972","HSS-8065535","5SM60N3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1128 (Nurse Station)","","VIHATRP20220808-152","11/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD030543","LD030543","HSS-8080434","5TJ6PW3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B34","1","VIHATRP20231113-044","01/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD038434","LD038434","HSS-8065610","5TM60N3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G046 (FMO Manager)","G","VIHATRP20220808-202","11/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD030755","LD030755","HSS-8076618","5TNTVP3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-Basement 1","Main Building","G36 - WFH (RIchard Lewis)","G","VIHATRP20230717-103","09/30/2031","NTT-Deskside Services-Cowichan-Local"
"PC090095","PC090095","HSS-1041621","5W3SVP3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B49 (Training Room)","1st","REQ0854881-RITM0898064-SCTASK1425848","05/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC034392","PC034392","HSS-8070786","5W6SVP3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1018 (Back Area)","","VIHATRP20230109-083","03/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"PC031863","PC031863","HSS-8065565","5WB60N3","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2032 (Nurse Station - Bat Cave)","","VIHATRP20220808-171","11/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"PC031847","PC031847","HSS-8086930","5WK4VZ3","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2S (Nurse Station - Front)","2","VIHATRP20240520","07/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"LD062170","LD062170","HSS-1041841","5WPSVP3","VIHA-DJS-Duncan Jubilee Street-Main Building-1st Floor","Main Building","RM3 (Heather's Office)","1","REQ0869355-RITM0913619-SCTASK1469143","05/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC033086","PC033086","HSS-8070719","5WSSVP3","VIHA-FHMH-Floral House Mental Health-Main Building-1st Floor","Main Building","RM 2","","VIHATRP20230109-040","03/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD032090","LD032090","HSS-8065587","5X160N3","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3033 (Clinical Coordinator Office)","3","VIHATRP20220808-192","11/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD027256","LD027256","HSS-8080485","5X67PW3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","137 (W4)","1","VIHATRP20231113-074","01/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC050812","PC050812","HSS-1049345","5XGSTF3","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main","153 (ACU - Ante Room)","1","INC3717192","06/30/2033","NTT-Deskside Services-Cowichan-Remote"
"LD030157","LD030157","HSS-8077674","5XSSVP3","VIHA-CDH-Cowichan District Hospital","Main Building","WFH - Andrea Akhurst","1","VIHATRP20230821-123","10/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"LD031001","LD031001","HSS-8065787","5Y160N3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","118 (W80)","1","VIHATRP20220815-153","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"PC047896","PC047896","HSS-8027502","5Y7HRH3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1105 (Ultrasound Room 1)","","VIHATRP20220314-054","06/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD030566","LD030566","HSS-8080482","5YC6PW3","VIHA-DGSHC-Duncan Government Street Health Centre-Main Building-1st Floor","Main Building","05 (Shelley)","1","VIHATRP20231113-071","01/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC067123","PC067123","HSS-1044031","5Z96PW3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","FPC Reception","1","REQ1088502-RITM1145681-SCTASK1833350","11/30/2031","NTT-Deskside Services-Cowichan-Local"
"PC045061","PC045061","HSS-1045207","5Z9JTY3","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","6","1","REQ1195747-RITM1259336-SCTASK2027658","03/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC033334","PC033334","HSS-8058853","5ZGKRH3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","121 (Desk 3)","1","VIHATRP20220523-046","08/31/2030","NTT-Deskside Services-Cowichan-Local"
"LD059403","LD059403","HSS-1035051","5ZLKRH3","VIHA-CDH-Cowichan District Hospital","","CDH - IMIT Loaner (Latitude 7420)","4","REQ0599192-RITM0629330-SCTASK0984707","07/31/2030","NTT-Deskside Services-Cowichan-Staffed"
"PC065961","PC065961","HSS-1975598","5ZVKGC3","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building-1st Floor","Main Building","307 (Outreach)","","DMND0003373","05/31/2030","NTT-Deskside Services-Cowichan-Local"
"PC045532","PC045532","HSS-8070726","5ZXRVP3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1111 (Ultrasound Tech Office)","","VIHATRP20230109-045","03/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"PC023521","PC023521","HSS-8083236","60B6PW3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B28 (Staff Scheduling)","1","VIHATRP20240205-026","04/30/2032","NTT-Deskside Services-Cowichan-Local"
"LD061668","LD061668","HSS-1040403","60JRVP3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","FPC Provider Area (Side Office)","1","REQ0808247-RITM0849188-SCTASK1338847","03/31/2031","NTT-Deskside Services-Cowichan-Local"
"PC067099","PC067099","HSS-8077260","60JSVP3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1058 (Doctor's Lounge)","1","VIHATRP20230807-036","10/31/2031","NTT-Deskside Services-Cowichan-Staffed"
"PC075732","PC075732","HSS-1940425","61260N3","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","127","1","DMND0005307","09/30/2030","NTT-Deskside Services-Cowichan-Local"
"LD032555","LD032555","HSS-8093143","613NG14","VIHA-LCHU-Lake Cowichan Health Unit-Main Building-1st Floor","Main Building","Carolyn's Office","1","ILSHTRP20250324","06/30/2033","NTT-Deskside Services-Cowichan-Local"
"LD031354","LD031354","HSS-8092722","61BNG14","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","119 (W90)","1","ILSHTRP20250324","06/30/2033","NTT-Deskside Services-Cowichan-Local"
"PC031281","PC031281","HSS-8091023","61M4TY3","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2S (ICU Nurse Station)","2","VIHATRP20241104","01/31/2033","NTT-Deskside Services-Cowichan-Staffed"
"PC032169","PC032169","HSS-8083229","61Q6PW3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G101 (Pharmacy - Front)","G","VIHATRP20240205-022","04/30/2032","NTT-Deskside Services-Cowichan-Staffed"
"PC031280","PC031280","HSS-1111288","61X4W14","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G101 (Pharmacy - Front)","G","REQ1749015-RITM1845742-SCTASK2984255","06/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD104059","LD104059","HSS-1048597","62M4TY3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G047 WFH","G","REQ1533422-RITM1617709-SCTASK2604336","01/31/2033","NTT-Deskside Services-Cowichan-Staffed"
"PC047924","PC047924","HSS-8080471","6397PW3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G101 (Pharmacy - Front)","G","VIHATRP20231113-066","01/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"LD056530","LD056530","HSS-8094692","63NMG14","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","129 (W33)","1","ISLHTRP20250728-044","08/31/2030","NTT-Deskside Services-Cowichan-Local"
"PC060942","PC060942","HSS-8089455","644JTY3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","C Wing","C-Wing Care Station#1","1","VIHATRP20240902-046","10/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC047912","PC047912","HSS-8089409","64NHTY3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","404","1","VIHATRP20240902-040","10/31/2032","NTT-Deskside Services-Cowichan-Local"
"LD102665","LD102665","HSS-1036217","64S60N3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","202","2","REQ0605371-RITM0635912-SCTASK1008245","09/30/2030","NTT-Deskside Services-Cowichan-Local"
"PC039807","PC039807","HSS-8070699","64TSVP3","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","Reception","","VIHATRP20230109-025","03/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD104059","LD104059","HSS-1048596","64X4TY3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G047 WFH","G","REQ1533422-RITM1617709-SCTASK2604336","01/31/2033","NTT-Deskside Services-Cowichan-Staffed"
"PC075731","PC075731","HSS-1940423","653TVP3","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","127","1","DMND0005307","03/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD046165","LD046165","HSS-8086908","6544VZ3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","138 (W20)","1","VIHATRP20240520-083","07/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC033476","PC033476","HSS-8076506","65SSVP3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","105 (Consulting Services)","1","VIHATRP20230717-012","09/30/2031","NTT-Deskside Services-Cowichan-Local"
"LD035614","LD035614","HSS-1031502","65XKGC3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G036 (Laundry Manager)","G","REQ0433355-RITM0454278-SCTASK0702177","01/31/2030","NTT-Deskside Services-Cowichan-Staffed"
"PC067143","PC067143","HSS-8080378","6697PW3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1140 (Endoscopic Suite)","1","VIHATRP20231113-003","01/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"LD030735","LD030735","HSS-8023821","669HGC3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","115 (W48)","1","VIHATRP20210823-014","10/31/2029","NTT-Deskside Services-Cowichan-Local"
"LD035065","LD035065","HSS-8079024","66C5PW3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","116 (W68)","1","VIHATRP20231003-039","12/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD038358","LD038358","HSS-8065545","66H60N3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1034 (Switchboard)","1","VIHATRP20220808-159","11/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"","LD058774","HSS-1027590","66PHL93","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","WFH - Home Office (VPN)","1","REQ0269278-RITM0281878-SCTASK0429264","07/31/2029","NTT-Deskside Services-Cowichan-Staffed"
"PC031280","PC031280","HSS-8065619","66S60N3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G101 (Pharmacy - Front)","","VIHATRP20220808-210","10/31/2030","NTT-Deskside Services-Cowichan-Staffed"
"PC049547","PC049547","HSS-8091024","6715TY3","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2N (Nurse Station)","2","VIHATRP20241104","01/31/2033","NTT-Deskside Services-Cowichan-Staffed"
"PC066096","PC066096","HSS-8086903","6744VZ3","VIHA-CHCC-Chemainus Health Care Centre-Main Building-Basement 1","Main Building","L139B (Adult Day Program Office)","G","VIHATRP20240520-032","07/31/2032","NTT-Deskside Services-Cowichan-Local"
"PC051968","PC051968","HSS-8057934","67CJRH3","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor","Main Building","X-Ray (Procedure Room)","","VIHATRP20220404-002","07/31/2030","NTT-Deskside Services-Cowichan-Local"
"PC033707","PC033707","HSS-8076606","67PTVP3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-Basement 1","Main Building","G14 (Reception area)","G","VIHATRP20230717-098","09/30/2031","NTT-Deskside Services-Cowichan-Local"
"PC072044","PC072044","HSS-1037670","67SMVF3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building","Main Building","108 (Exam Room)","1st","REQ0689458-RITM0724222-SCTASK1140486","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"PC077359","PC077359","HSS-1035765","68570N3","VIHA-CDH-Cowichan District Hospital","Main Building","Office","1st","REQ0604985-RITM0635501-SCTASK1001530","09/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"PC039815","PC039815","HSS-8083254","6897PW3","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4034 (Meeting Room 1)","4","VIHATRP20240205-041","04/30/2032","NTT-Deskside Services-Cowichan-Staffed"
"LD030565","LD030565","HSS-8078963","68C5PW3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","116 (W65)","1","VIHATRP20231003-004","12/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD065514","LD065514","HSS-8065756","68S60N3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","D Wing","D091 (Teresa 'Lori' Richter)","1","VIHATRP20220815-135","11/30/2030","NTT-Deskside Services-Cowichan-Local"
"LD032446","LD032446","HSS-8024305","68SKGC3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","Work From Home","1","VIHATRP20210913-030","01/31/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD044489","LD044489","HSS-8089492","68YHTY3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","","WFH - Candy Craven","","VIHATRP20240902-061","11/30/2032","NTT-Deskside Services-Cowichan-Staffed"
"PC029581","PC029581","HSS-1034332","692JRH3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","Sunroom (Admin Area)","1","REQ0560218-RITM0588247-SCTASK0937596","06/30/2030","NTT-Deskside Services-Cowichan-Local"
"LD036459","LD036459","HSS-8078958","6946PW3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","120 (W100)","1","VIHATRP20231003-001","12/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD034366","LD034366","HSS-8080407","6957PW3","VIHA-CDH-Cowichan District Hospital","Main Building","main entrance/gift shop area","","VIHATRP20231113-027","01/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"PC049553","PC049553","HSS-8077224","698PQT3","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","3","1","VIHATRP20230807-010","10/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD030734","LD030734","HSS-8023690","69GHL93","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","127 (W30)","1","VIHATRP20210816-054","02/28/2030","NTT-Deskside Services-Cowichan-Local"
"LD032565","LD032565","HSS-8026116","69JMKF3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","131 (W34)","1","VIHATRP20220103-050","03/31/2030","NTT-Deskside Services-Cowichan-Local"
"LD065511","LD065511","HSS-8065598","6B660N3","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4029 (Protection Services Office)","4","VIHATRP20220808-196","11/30/2030","NTT-Deskside Services-Cowichan-Staffed"
"LD066133","LD066133","HSS-8078975","6BC5PW3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","116 (W63)","1","VIHATRP20231003-012","12/31/2031","NTT-Deskside Services-Cowichan-Local"
"LD085655","LD085655","HSS-8086421","6BH4TY3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","NOT FOUND (1019)","1","VIHATRP20240506-001","07/31/2032","NTT-Deskside Services-Cowichan-Staffed"
"PC065956","PC065956","HSS-1975593","6C0LGC3","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building-1st Floor","Main Building","","3rd","DMND0003373","05/31/2030","NTT-Deskside Services-Cowichan-Local"
"LD090429","LD090429","HSS-1036213","6CH60N3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","NOT FOUND(TBD)","1","REQ0605371-RITM0635911-SCTASK1008239","09/30/2030","NTT-Deskside Services-Cowichan-Staffed"
