"name","asset_tag","serial_number","location","location.city","u_building","u_room","u_floor","po_number","u_scheduled_retirement","operational_status","u_last_rounded_date","comments","u_location_comments","u_device_rounding","u_department_location","location.u_deskside_assignment_group","u_category","model_id","short_description"
"LD086133","HSS-1046812","3FNSCW3","VIHA-PAHC-Port Alberni Health Centre","Port Alberni","","","","REQ1330423-RITM1403095-SCTASK2254254","06/30/2028","Operational","","6-june-24: Deployed to site location as per SCTASK2282145 - Roman Frank - Tech.","","Excluded","","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7440 V7","Dell laptop workstation bundle - 1 laptop, 1 docking station and 2 x 24"" monitors"
"LD086199","HSS-1047123","GFSQCW3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Tofino","Main Building","218","1","REQ1359671-RITM1434147-SCTASK2302018","07/31/2028","Operational","07/30/2025","","","General Rounding","WFH - Valerie Firminger","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7440 V7",""
"LD090317","HSS-1041618","4CF6NN3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","main room","1","REQ0853411-RITM0896514-SCTASK1435695","05/31/2027","Operational","04/28/2026","","","General Rounding","Dietitians","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD090410","HSS-1045225","1BFKVH3","VIHA-PAST-Port Alberni Youth Short Term Assessment and Response-Main Building-1st Floor","Port Alberni","Main Building","Admin","1","REQ1200193-RITM1264020-SCTASK2040617","02/29/2028","Operational","06/02/2025","","","General Rounding","5050 Strathern Street","NTT-Deskside Services-WestCoast-Local","Laptop","DELL LATITUDE 7440 V2",""
"LD090411","HSS-1045223","JN889W3","VIHA-TGH-Tofino General Hospital-Main Building-Basement 1","Tofino","Main Building","TGH - Home and Community care","1","REQ1208661-RITM1273073-SCTASK2040627","02/29/2028","Operational","01/29/2026","","","General Rounding","261 Neill St","NTT-Deskside Services-WestCoast-Remote","Laptop","DELL LATITUDE 7440 V2","11-mar-24: Deployed to Community Care and Social Work office - TGH - basement - as per SCTASK2098837 - Roman Frank - tech."
"LD090455","HSS-1045400","6LW99W3","VIHA-WCGH-West Coast General Hospital","Port Alberni","Main","2270","1","REQ1220014-RITM1285204-SCTASK2068947","02/29/2028","Operational","","","","Excluded","","NTT-Deskside Services-WestCoast-Staffed","Laptop","DELL LATITUDE 7440 V2","21-feb-24: Bundle delivered to room 2270 at WCGH - as per task.  Bundle is WFH bundle, and will be excluded from rounding.  (SCTASK2087553) - Roman Frank - tech."
"LD090905","HSS-1047027","GXTSCW3","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-2nd Floor","Ucluelet","Main Building","Admin","2","REQ1351669-RITM1425666-SCTASK2284147","06/30/2028","Operational","02/18/2026","","Was rounded on Friday Feb 13th 2026 at this location ","General Rounding","MCC West Coast Community MHSU","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7440 V7",""
"LD091165","HSS-1047734","1DXHVW3","VIHA-WRC-Westhaven-Main Building-1st Floor","Port Alberni","Main Building","WH1004","1","REQ1416742-RITM1494593-SCTASK2417557","10/31/2028","Operational","08/05/2026","","","General Rounding","3949 Port Alberni Hwy","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7440 V7",""
"LD091664","HSS-1048956","BB0XVH3","VIHA-WCGH-West Coast General Hospital","Port Alberni","WFH","","2","REQ1561285-RITM1647339-SCTASK2656871","01/31/2029","Operational","05/26/2025","RITM1647339","Client is Work From Home - Port Alberni","Excluded","COV Respectful Workplace","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7450 V4",""
"LD093077","HSS-1048743","9Z9WVH3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Port Alberni","Main Building","7","1","REQ1551620-RITM1637137-SCTASK2635722","12/31/2028","Operational","07/24/2026","","","General Rounding","4780 Roger St.","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7450 V4",""
"LD093141","HSS-1049005","HPVSQW3","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Port Alberni","Main Building","1540","1","REQ1342218-RITM1415532-SCTASK2664028","01/31/2029","Operational","01/20/2026","","","General Rounding","WCG Housekeeping","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7440 V7",""
"LD1000304","HSS-8096637","PF5S01S1","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Port Alberni","Main Building","Admin","0","ISLHTRP20251124-057","12/31/2029","Operational","07/24/2026","","","General Rounding","4780 Roger St.","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14",""
"LD1000416","HSS-8097515","PF5WSYD1","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","Hop 4","1","ISLHTRP20260209-057","04/30/2030","Operational","04/28/2026","","Behind Mcdonalds","General Rounding","Mental Health & Substance Abuse","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6",""
"LD1000417","HSS-8098489","PF61YL38","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","2163","2","ISLHTRP20260420-030","05/31/2030","Operational","07/02/2026","","","General Rounding","Operating Room","NTT-Deskside Services-WestCoast-Staffed","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1",""
"LD100152","HSS-1040030","FD2KLN3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Port Alberni","Main Building","Natasha's Office","1","REQ0787823-RITM0827671-SCTASK1308130","12/31/2026","Operational","03/05/2026","","","General Rounding","PHC Public Health Admin","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD100751","HSS-1043949","356LTV3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2403","2","REQ1075834-RITM1132085-SCTASK1823778","10/31/2027","Operational","07/30/2026","","","General Rounding","First Nations Advocate","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7430 V1",""
"LD100753","HSS-1044007","6JZLBZ3","VIHA-PAST-Port Alberni Youth Short Term Assessment and Response-Main Building-1st Floor","Port Alberni","Main Building","Admin","1","REQ1078633-RITM1135142-SCTASK1823849","10/31/2027","Operational","08/01/2025","","","General Rounding","5050 Strathern Street","NTT-Deskside Services-WestCoast-Local","Laptop","DELL LATITUDE 7440 V2",""
"LD100754","HSS-1044008","6LDZFY3","VIHA-PAST-Port Alberni Youth Short Term Assessment and Response-Main Building-1st Floor","Port Alberni","Main Building","Admin","1","REQ1078626-RITM1135135-SCTASK1823991","10/31/2027","Operational","04/28/2025","","","General Rounding","5050 Strathern Street","NTT-Deskside Services-WestCoast-Local","Laptop","DELL LATITUDE 7440 V2","asset deployed as per SCTASK1849701 "
"LD101150","HSS-1044690","2C91SV3","VIHA-WCGH-West Coast General Hospital","Port Alberni","Main Building","WC2316","2","REQ1148184-RITM1208882-SCTASK1933432","12/31/2027","Operational","07/02/2026","Updated as shared asset for Indig. Support","Shared asset for dep, in desk until used ","General Rounding","PHV Indig Quality CSH Admin","NTT-Deskside Services-WestCoast-Staffed","Laptop","DELL LATITUDE 7440 V2",""
"LD101258","HSS-8095805","C5NQ774","VIHA-WCMHAS-West Coast Mental Health & Addiction Services-Main Building-1st Floor","Ucluelet","Main Building","2nd on right","1","ISLHTRP20250922-013","09/30/2029","Operational","","","","General Rounding","PA Westcoast Admin Support","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7450 V4","Deployed at Ucluelet as per SCTASK2017011 - Roman Frank - tech
1 Dell laptop, 2 x 24"" monitors and docking station."
"LD101480","HSS-1046522","BJSQCW3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","2403","2","REQ1304164-RITM1375335-SCTASK2204410","06/30/2028","Operational","07/02/2026","27-may-24: Deployed (drop-off) for remote work, as per SCTASK2252544 - Roman Frank - Tech.","","General Rounding","PHC West Coast Indigenous Hlth","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7440 V7","1 laptop, 1 docking station, 1 24"" external display monitor"
"LD101867","HSS-1046100","33BTCW3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","2403","2","REQ1269099-RITM1338020-SCTASK2147775","04/30/2028","Operational","07/02/2026","Laptop + 1 monitor and docking station.","Deployed as per SCTASK2201294 - Roman Frank - tech - April 2024","General Rounding","ILN","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7440 V7","16-apr-24: Deployed as per SCTASK2147775 - Roman Frank - tech."
"LD102449","HSS-1047270","6X2WCW3","VIHA-UFT-Ucluelet Family Ties-Main Building-1st Floor","Ucluelet","Main Building","Main Floor","1","REQ1370624-RITM1445721-SCTASK2345217","09/30/2028","Operational","05/13/2025","","","General Rounding","272 Main St","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7440 V7",""
"LD102652","HSS-1047747","J0LHVW3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","2316","2","REQ1415180-RITM1492914-SCTASK2427792","10/31/2028","Operational","03/27/2026","","","General Rounding","PHC West Coast Indigenous Hlth","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7440 V7",""
"LD104752","HSS-1110347","2QBSFW3","VIHA-PAIHN-Port Alberni Integrated Health Network-Main Building-1st Floor","Port Alberni","Main Building","PA NP Clinic","1","REQ1671883-RITM1764501-SCTASK2834689","03/31/2029","Operational","05/06/2026","","","General Rounding","4711 Elizabeth St","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7450 V4",""
"LD104844","HSS-1110572","5VBSFW3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Port Alberni","Main Building","1","1","REQ1685166-RITM1778493-SCTASK2860743","03/31/2029","Operational","07/24/2026","","Admin","General Rounding","MCC PA Westcoast Admin Support","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7450 V4",""
"LD104845","HSS-1110575","7HPZFW3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Port Alberni","Main Building","1","1","REQ1685175-RITM1778502-SCTASK2860747","03/31/2029","Operational","07/24/2026","","Admin","General Rounding","MCC PA Westcoast Admin Support","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7450 V4",""
"LD105021","HSS-1110754","G8YHX64","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","2430","2","REQ1714840-RITM1809804-SCTASK2903506","03/31/2029","Operational","04/17/2026","","","General Rounding","WCGH Physio","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7450 V4",""
"LD105242","HSS-1111347","CSBSFW3","VIHA-PAIHN-Port Alberni Integrated Health Network-Main Building-1st Floor","Port Alberni","Main Building","WFH","1","REQ1770240-RITM1868242-SCTASK2997898","03/31/2029","Operational","05/06/2026","","Port Alberni Nurse Practitioner Clinic","Excluded","PCN Port Alberni","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7450 V4",""
"LD105300","HSS-1111435","GQHSFW3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Port Alberni","Main Building","1","1","REQ1778099-RITM1876582-SCTASK3012951","03/31/2029","Operational","03/12/2026","","4780 Roger St  Port Aberni - Admin ","General Rounding","ACV Med Staff Cred and Priv","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7450 V4",""
"LD105437","HSS-1111698","B5DJX64","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2317","2","REQ1802852-RITM1902868-SCTASK3055833","03/31/2029","Operational","08/21/2026","","","General Rounding","Admin - Hospital Administration","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7450 V4",""
"LD105952","HSS-1940506","JQCJX64","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","225","2","DMND0005390","03/31/2029","Operational","08/21/2026","","Moves between TGH and UPR","General Rounding","Admin","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell Latitude 7450",""
"LD105953","HSS-1940507","634JX64","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-2nd Floor","Ucluelet","Main Building","225","2","DMND0005390","03/31/2029","Operational","08/21/2026","","","General Rounding","Admin","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell Latitude 7450",""
"LD105954","HSS-1940508","DHH4WH3","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","225","1","DMND0005390","12/31/2028","Operational","08/21/2026","","","General Rounding","Admin","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7450 V4",""
"LD105955","HSS-1940509","305P774","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","225","1","DMND0005390","08/31/2029","Operational","08/21/2026","","","General Rounding","Admin","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7450 V4",""
"LD106293","HSS-8059633","F826NN3","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Ucluelet","Main Building","122","1","REQ1985821-RITM2097253-SCTASK3379789","11/30/2026","Operational","01/09/2026","","","General Rounding","Admin","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7420 V3",""
"LD106474","HSS-8100133","SD00699Q","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","37","1","ISLHTRP20260817-080","","Operational","08/21/2026","","4259 Sixth Avenue","General Rounding","Community Health Services","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1",""
"LD106634","HSS-8099165","SD00PJ7V","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building","Port Alberni","4780 Roger St","Reception","Main","ISLHTRP20260615-067","07/31/2030","Operational","07/24/2026","","","General Rounding","MCC PA Westcoast Admin Support","NTT-Deskside Services-WestCoast-Local","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1",""
"LD106635","HSS-8076886","1VVX4X3","VIHA-TGH-Tofino General Hospital","Tofino","Main Building","Physician's Room","1","REQ2050220-RITM2165348-SCTASK3468330","08/31/2027","Operational","","","","General Rounding","Amdin","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7430 V1",""
"LD106765","HSS-8076893","BHTZ4X3","VIHA-WCGH-West Coast General Hospital","Port Alberni","Main Building","2460","2","REQ2068422-RITM2184888-SCTASK3510817","08/31/2027","Operational","08/31/2026","","","General Rounding","WCG Core Lab","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7430 V1",""
"LD106922","HSS-1038390","28XJLN3","VIHA-WCGH-West Coast General Hospital","Port Alberni","WCG Main","Pharmacy Manager Office","2","REQ2091474-RITM2209566-SCTASK3539362","02/28/2027","Operational","06/19/2026","","","Excluded","Pharmacy TGH","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7420 V3",""
"LD107427","HSS-8073535","96B2GK3","VIHA-UPR-Ucluelet Peninsula Road","Ucluelet","Main","117","1","REQ2156676-RITM2278733-SCTASK3653658","05/31/2027","Operational","08/21/2026","","Recieved SCTASK36726871","General Rounding","PCN Tofino PCN","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7430 V1",""
"LD107438","HSS-8092447","8G93WH3","VIHA-PAIHN-Port Alberni Integrated Health Network-Main Building","Port Alberni","Main Building","Admin","1","REQ2165618-RITM2288216-SCTASK3657247","12/31/2028","Operational","","","","General Rounding","CSC Port Alberni","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7450 V4",""
"LD108018","HSS-1043341","HQQX4X3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building","Port Alberni","Main Building","21","1","REQ2208489-RITM2333698-SCTASK3746247","08/31/2027","Operational","08/21/2026","","","General Rounding","CHS Port Alberni","NTT-Deskside Services-WestCoast-Local","Laptop","Dell LATITUDE 7430 V1",""
"LD108110","HSS-1049596","6DH4WH3","VIHA-WCGH-West Coast General Hospital","Port Alberni","Main Building","WFH","2","REQ2223800-RITM2349813-SCTASK3769935","12/31/2028","Operational","","","","Excluded","COV Legal Services","NTT-Deskside Services-WestCoast-Staffed","Laptop","Dell LATITUDE 7450 V4",""
"LD108246","HSS-8091711","8JLWVH3","VIHA-UFT-Ucluelet Family Ties-Main Building","Ucluelet","","Drop down office","","REQ2215035-RITM2340597-SCTASK3807142","12/31/2028","Operational","","","","Excluded","","NTT-Deskside Services-WestCoast-Remote","Laptop","Dell LATITUDE 7450 V4","WFH Device"
"PC020973","HSS-8099176","MZ03FQ1E","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2504","2","ISLHTRP20260615-078","07/31/2030","Operational","07/24/2026","","","General Rounding","Pharmacy","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC021494","HSS-8059154","6W05VH3","VIHA-BAM-Bamfield Health Centre-Main Building-1st Floor","Bamfield","Main Building","Telehealth room","1","VIHATRP20220613-010","12/31/2026","Operational","07/10/2026","Telehealth Cart","","General Rounding","Nursing","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OPTIPLEX 7090 MICRO V1","PC021494"
"PC021638","HSS-8097521","MZ034L01","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2491","2","ISLHTRP20260209-063","04/30/2030","Operational","08/31/2026","","","General Rounding","Pharmacy","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO M90q Gen 5 Desktop 512HD",""
"PC026148","HSS-8079394","3BYVPR3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","MedS/Surg Roundabout","2","VIHATRP20230916-074","06/30/2027","Operational","08/12/2026","","","General Rounding","MedSurg Nurse's Station","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","WCGH MedSurg Nurse Station"
"PC026224","HSS-8068965","4ZFQQN3","VIHA-ULS-Ucluelet Lab Services-Main Building-1st Floor","Ucluelet","Main Building","Lab","1","VIHATRP20221121-095","01/31/2027","Operational","05/13/2025","Lent by: David Potvin
Lent to: Anna Bichel
INC: INC1912905
Date 30-NOV-2022","Sent to VIHA-ULS-Ucluelet Lab Services-Main Building oringally CVH stock","General Rounding","1566 Peninsula Rd","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC027591","HSS-8072027","DYJMPR3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Port Alberni","Main Building","BREAK ROOM/CHW Room","1","VIHATRP20230213-007","04/30/2027","Operational","03/05/2026","","","General Rounding","PAHC","NTT-Deskside Services-WestCoast-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC029481","HSS-8086158","55S7D14","VIHA-TGH-Tofino General Hospital-Main Building-Basement 1","Tofino","Main Building","Nutrition Services","1","VIHATRP20240429-038","06/30/2028","Operational","01/29/2026","","","General Rounding","CINI Food Servics Admin","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC030728","HSS-8086135","6KCX624","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Tofino","Main Building","Patient Lounge Room 10","1","VIHATRP20240429-015","06/30/2028","Operational","01/09/2026","","","General Rounding","Admin","NTT-Deskside Services-WestCoast-Remote","Desktop","Dell OptiPlex Micro Plus 7010 V2","LENOVO THNKCNT M920q i5-8500 2.1GHz 8GB"
"PC030893","HSS-8100128","MZ03FPY9","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCAmbulatory Care","2","ISLHTRP20260817-075","","Operational","08/21/2026","","","General Rounding","Med/Surg","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC030894","HSS-8100153","MZ03FPZG","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","2500 - WC-Pharmacy","2nd","ISLHTRP20260817-100","","Operational","08/31/2026","","","General Rounding","Pharmacy","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC030895","HSS-8086167","D3S7D14","VIHA-WRC-Westhaven-Main Building-1st Floor","Port Alberni","Main Building","WHNursing station","1","VIHATRP20240429-047","06/30/2028","Operational","08/05/2026","","","General Rounding","Westhaven","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","LENOVO THINKCENTRE M910q i5-7500T 2.5GHZ"
"PC030896","HSS-8078493","GF0LPR3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2491","2","VIHATRP20230918-081","06/30/2027","Operational","08/31/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.","Dispensary","Critical Clinical","Pharmacy","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","LENOVO THINKCENTRE M910q i5-7500T 2.5GHZ"
"PC030897","HSS-8086130","8KCX624","VIHA-WRC-Westhaven-Main Building-1st Floor","Port Alberni","Main Building","WH1004","1","VIHATRP20240429-010","06/30/2028","Operational","08/05/2026","","","General Rounding","Westhaven","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC030898","HSS-8073667","HTL3KQ3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Port Alberni","Main Building","Receptiion","1","VIHATRP20230417-036","05/31/2027","Operational","08/21/2026","","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1","LENOVO THINKCENTRE M910q i5-7500T 2.5GHZ"
"PC031582","HSS-8089566","4P97D14","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Port Alberni","Main Building","Clinic 3","1","VIHATRP20240909-056","10/31/2028","Operational","04/28/2026","","","General Rounding","CYF CI North/West","NTT-Deskside Services-WestCoast-Local","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC031583","HSS-8058642","JF67VH3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Port Alberni","Main Building","2","1","VIHATRP20220505-056","09/30/2026","Operational","11/13/2025","","","General Rounding","PAHC","NTT-Deskside Services-WestCoast-Local","Desktop","Dell OPTIPLEX 7090 MICRO V1",""
"PC031584","HSS-8078446","9F0LPR3","VIHA-PAHC-Port Alberni Health Centre-Main Building-2nd Floor","Port Alberni","Main Building","2nd Admin desk","2","VIHATRP20230918-034","06/30/2027","Operational","03/05/2026","","","General Rounding","Public Health Admin","NTT-Deskside Services-WestCoast-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC031589","HSS-8072023","82KMPR3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Port Alberni","Main Building","Clinic Room 1","1","VIHATRP20230213-003","04/30/2027","Operational","03/05/2026","","","General Rounding","PAHC","NTT-Deskside Services-WestCoast-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC031593","HSS-8099177","MZ03FPYB","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2215 (Report Room B)","2","ISLHTRP20260615-079","07/31/2030","Operational","08/31/2026","","","General Rounding","Med/Surg","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC031594","HSS-8099174","MZ03FQ3B","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2345","2","ISLHTRP20260615-076","07/31/2030","Operational","07/30/2026","","","General Rounding","Educator Office","NTT-Deskside Services-WestCoast-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"PC031596","HSS-8086192","5LCX624","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WCOR - Surgical Desk","2","VIHATRP20240429-072","06/30/2028","Operational","08/31/2026","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.","OR-Inside room counter","Critical Clinical","Operating Room","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","LENOVO THNKCNT M920q i5-8500 2.1GHz 8GB"
"PC031598","HSS-8068756","7Q23XP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2330","2","VIHATRP20221114-036","01/31/2027","Operational","08/31/2026","","","General Rounding","Computer Lab","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC031599","HSS-8086191","JJCX624","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2318- Administration","2","VIHATRP20240429-071","06/30/2028","Operational","08/12/2026","","","General Rounding","NI/CI Hospital Adm","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC031601","HSS-8091647","27BQK44","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2330","2","VIHATRP20241209-016","01/31/2029","Operational","08/21/2026","","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC031602","HSS-8068755","3DW2XP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2330","2","VIHATRP20221114-035","01/31/2027","Operational","08/31/2026","","","General Rounding","Computer Lab","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC031603","HSS-8078463","F0BVPR3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2330","2","VIHATRP20230918-051","06/30/2027","Operational","08/21/2026","","","General Rounding","Administration","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1","CUSTOMER OWNED CTO DESKTOP TC M910Q I5-7"
"PC031604","HSS-8086196","9JCX624","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Port Alberni","Main Building","WC2161","2","VIHATRP20240429-076","06/30/2028","Operational","06/25/2026","","","General Rounding","Admitting","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC031605","HSS-8068768","78W2XP3","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Port Alberni","Main Building","WC1475","1","VIHATRP20221114-048","01/31/2027","Operational","07/30/2026","","","General Rounding","Plant Maintenance","NTT-Deskside Services-WestCoast-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
