"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","location.u_deskside_assignment_group"
"PC065739","PC065739","HSS-1974110","4VNKGC3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main building","3237","3","DMND0003227","01/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"PC037062","PC037062","HSS-8087311","4VV4VZ3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Main Building","1125","1","VIHATRP20240603-027","08/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC050822","PC050822","HSS-8087850","4VZ3VZ3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2509","2","VIHATRP20240617-045","08/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD050018","LD050018","HSS-1971796","4W3JGC3","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor","South tower","S641","6","DMND0002872","08/31/2029","NTT-Deskside Services-VictoriaGen-Staffed"
"PC037056","PC037056","HSS-8061766","4W3MVF3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Main Building","1726","","VIHATRP20220815-120","10/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"","LD032723TRP","HSS-8077006","4W3PQT3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2810","2","VIHATRP20230731-031","09/30/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD064288","LD064288","HSS-1044187","4W66PW3","VIHA-VGH-Victoria General Hospital","Main Building","2904B","2","REQ1097503-RITM1155186-SCTASK1857109","12/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC044548","PC044548","HSS-1988360","4WDSVP3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","North tower","N313 D","3","DMND0004201","05/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC031703","PC031703","HSS-8081003","4WFLTY3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","Control Room CNL2","2","VIHATRP20231127-094","01/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC031326","PC031326","HSS-8082526","4WGKTY3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main building","3719A","3","VIHATRP20240115-096","03/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC034613","PC034613","HSS-8061341","4WGMVF3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N268 D","2","VIHATRP20220808-228","10/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"LD032753","LD032753","HSS-8074679","4WPTVP3","VIHA-ECV-Eagle Creek Village-Building 7-3rd Floor","Main building","320 Pre-admissions- Pharmacy-3","3","VIHATRP20230522-071","08/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"LD021576","LD021576","HSS-1044515","4WT6PW3","VIHA-WUPCC-Westshore Urgent Primary Care Centre-Main Building-1st Floor","Main building","105","1","REQ1138028-RITM1198072-SCTASK1920779","01/31/2032","NTT-Deskside Services-VictoriaGen-Local"
"PC049849","PC049849","HSS-1045464","4WY4VZ3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N234 Genetics","2","REQ1216158-RITM1281113-SCTASK2065570","04/30/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC079974","PC079974","","4X14TY3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","North tower","N726","7","REQ1510240-RITM1593255-SCTASK2577675","12/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD064320","LD064320","HSS-1990994","4X1SQT3","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor","North tower","N511","5","DMND0004484","11/30/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC065806","PC065806","HSS-1974665","4X2LGC3","VIHA-EUPCC-Esquimalt Urgent Primary Care Centre-Main Building-1st Floor","Main Building","Collaboration Area","1","DMND0003255","02/28/2030","NTT-Deskside Services-VictoriaGen-Local"
"LD125049","LD125049","HSS-8093045","4XCLG14","VIHA-VADR-Victoria Allandale Road-Main Building-1st Floor","Main building","120","1","ISLHTRP20250407-060","06/30/2033","NTT-Deskside Services-VictoriaGen-Local"
"PC042940","PC042940","HSS-8072451","4XHSVP3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","North tower","N701C","","VIHATRP20230221-065","05/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD036318","LD036318","HSS-8069881","4XR60N3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Main Building","46","1","VIHATRP20221219-007","01/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"LD064120","LD064120","HSS-1043809","4XRRQT3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","South tower","S257 - WFH","2","REQ1062319-RITM1117803-SCTASK1785611","11/30/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC032797","PC032797","HSS-8072393","4XZSVP3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3739","","VIHATRP20230221-024","05/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD073879","LD073879","HSS-1043752","4Y3QQT3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","South tower","S210","2","REQ1053491-RITM1108588-SCTASK1778060","10/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD039801","LD039801","HSS-8067540","4YB60N3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3100A","3","VIHATRP20221011-093","02/28/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC051474","PC051474","HSS-8080952","4YGLTY3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2564","2","VIHATRP20231127-056","01/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD029356","LD029356","HSS-8075469","4YGPQT3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Main building","NO DATA","1","VIHATRP20230619-013","08/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"LD029269","LD029269","HSS-8071946","4YPSVP3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Main Building","1603","1","VIHATRP20230206-078","04/30/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC067051","PC067051","HSS-8069438","4Z170N3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","South tower","S224","2","VIHATRP20221205-036","01/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC044273","PC044273","HSS-8072399","4Z6SVP3","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor","South tower","S533","","VIHATRP20230221-029","05/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC033595","PC033595","HSS-8080880","4ZT6PW3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","South tower","S7B Main Nursing Station","7","VIHATRP20231127-010","01/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD049762","LD049762","HSS-8027468","4ZVHRH3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","Office","2","VIHATRP20220314-029","06/30/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"PC041419","PC041419","HSS-8079790","4ZX6PW3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","North tower","N3 D Nursing station","3","VIHATRP20231023-095","12/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC039757","PC039757","HSS-8061829","4ZXMVF3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3705","3","VIHATRP20220815-145","10/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"LD020657","LD020657","HSS-8093082","500NG14","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor","South tower","S438","4","ISLHTRP20250414-025","06/30/2033","NTT-Deskside Services-VictoriaGen-Staffed"
"PC043683","PC043683","HSS-8083414","50B6PW3","VIHA-ECV-Eagle Creek Village-Building 7-3rd Floor","Main Building","320 Pre-admissions","3","VIHATRP20240212-003","04/30/2032","NTT-Deskside Services-VictoriaGen-Local"
"LD066164","LD066164","HSS-8075463","50HQQT3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Main Building","NO DATA","1","VIHATRP20230619-009","08/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"PC072858","PC072858","HSS-8074641","50JTVP3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Main building","1302","1","VIHATRP20230522-033","08/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC030632","PC030632","HSS-8085002","50K5VZ3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","main admitting","2","VIHATRP20240325-083","05/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC031693","PC031693","HSS-1038850","50MQVP3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","North tower","N747D","7","REQ0741188-RITM0778768-SCTASK1225482","12/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"PC039111","PC039111","HSS-8061830","50RLVF3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3732","","VIHATRP20220815-143","10/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"LD030994","LD030994","HSS-1043691","518QQT3","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor","South Tower","S423","4","REQ1043592-RITM1098157-SCTASK1760856","10/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC040301","PC040301","HSS-8067866","51B60N3","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","North tower","PCA1","","VIHATRP20221017-125","01/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD049757","LD049757","HSS-8081027","51FLTY3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","Outpatient Physiotherapy Front Desk - Splint Room","2","VIHATRP20231127-112","01/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC065757","PC065757","HSS-1974345","51JKGC3","VIHA-EUPCC-Esquimalt Urgent Primary Care Centre-Main Building-1st Floor","Main building","n/a","1","COVID DMND0002709","02/28/2030","NTT-Deskside Services-VictoriaGen-Local"
"LD033345","LD033345","HSS-8074658","51JTVP3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","","3","VIHATRP20230522-045","08/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD100723","LD100723","HSS-1038843","51MQVP3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N241A","2","REQ0728685-RITM0765697-SCTASK1216144","12/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"PC064499","PC064499","HSS-8090509","52BNG14","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor","South tower","S541","5","VIHATRP20241007","12/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC049249","PC049249","HSS-8080929","52GLTY3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","North tower","N300 C","3","VIHATRP20231127-043","01/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC038293","PC038293","HSS-8069423","52MMVF3","VIHA-ECV-Eagle Creek Village-Building 7-3rd Floor","Main building","320 Pre-admissions","3","VIHATRP20221205-025","02/28/2031","NTT-Deskside Services-VictoriaGen-Local"
"LD064453","LD064453","HSS-1043575","52ZPQT3","VIHA-VADR-Victoria Allandale Road-Main Building-1st Floor","Main building","110","1","REQ1014149-RITM1066952-SCTASK1736533","10/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"PC030818","PC030818","HSS-8086062","5356VZ3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Main Building","1710","1","VIHATRP20240422-073","06/30/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD041601","LD041601","HSS-8085391","53K5VZ3","VIHA-WSC-West Shore Centre-Main Building-1st Floor","","WFH","","VIHATRP20240408-022","06/30/2032","NTT-Deskside Services-VictoriaGen-Local"
"LD022221","LD022221","HSS-8074660","53QTVP3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","South tower","","3","VIHATRP20230522-046","08/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC038688","PC038688","HSS-8068424","53X60N3","VIHA-WSC-West Shore Centre-Main Building-1st Floor","Main Building","1212","1","VIHATRP20221031-111","02/28/2031","NTT-Deskside Services-VictoriaGen-Local"
"PC042728","PC042728","HSS-8079692","54B6PW3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main building","2940","2","VIHATRP20231023-028","12/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD032921","LD032921","HSS-8059730","54H60N3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Main Building","12","1","VIHATRP20220704-035","10/31/2030","NTT-Deskside Services-VictoriaGen-Local"
"PC067048","PC067048","HSS-1973989","54JKGC3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","","2","DMND0003230","12/31/2029","NTT-Deskside Services-VictoriaGen-Staffed"
"LD034765","LD034765","HSS-8094346","54NMG14","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","Glass room main entrance","2","ISLHTRP20250707-113","07/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"LD049732","LD049732","HSS-8093913","54R4W14","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor","North tower","N639D","6","ISLHTRP20250616-052","07/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"LD049756","LD049756","HSS-1111612","54W4W14","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor","South tower","S625","6","ISLHTRP20250526-042","07/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"LD032918","LD032918","HSS-8059722","55660N3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Main Building","35","1","VIHATRP20220704-031","10/31/2030","NTT-Deskside Services-VictoriaGen-Local"
"PC037582","PC037582","HSS-8061357","557MVF3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2224","2","VIHATRP20220808-234","10/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"PC049256","PC049256","HSS-8075644","55JTVP3","VIHA-WSC-West Shore Centre-Main Building-1st Floor","Main Building","1210","1","VIHATRP20230619-112","08/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"PC090000","PC090000","HSS-8089176","55NHTY3","VIHA-ECS-Esquimalt Comerford Street-Main Building-1st Floor","Main building","302","3","VIHATRP20240812-001","10/31/2032","NTT-Deskside Services-VictoriaGen-Local"
"PC100241","PC100241","HSS-1046578","55Q4VZ3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N213","2","REQ1298148-RITM1368940-SCTASK2198068","07/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"TD020355","TD020355","HSS-8059720","56270N3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Main building","35","1","VIHATRP20220704-030","10/31/2030","NTT-Deskside Services-VictoriaGen-Local"
"PC037580","PC037580","HSS-1046620","5644VZ3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3703","","REQ1315869-RITM1387726-SCTASK2227689","06/30/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC033585","PC033585","HSS-8082489","565JTY3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","South tower","S274","2","VIHATRP20240115-073","03/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD020328","LD020328","HSS-8075457","56MPQT3","VIHA-WCB-Wellness Centre at Belmont-Main Building-1st Floor","Main Building","Cublicle in back area","1","VIHATRP20230619-001","08/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"LD067432","LD067432","HSS-1047418","56X5VZ3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Main building","HVAC","1","REQ1312635-RITM1384313-SCTASK2373680","10/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD102676","LD102676","HSS-1047869","56YHTY3","VIHA-EHU-Esquimalt Health Unit-Main Building-1st Floor","Main building","EHU","1","REQ1431844-RITM1510450-SCTASK2433705","11/30/2032","NTT-Deskside Services-VictoriaGen-Local"
"PC078916","PC078916","HSS-1992895","56YJTY3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","PACU Reception","2","DMND0004657-004","03/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD066448","LD066448","HSS-8082385","57FJTY3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","South tower","S270","2","VIHATRP20240115-005","03/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC034051","PC034051","HSS-8090149","57G4VZ3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","OR6","3","VIHATRP20240715-048","10/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD1000308","LD1000308","HSS-8019444","57M3X53","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main building","WFH","3","VIHATRP20201207-015","07/31/2029","NTT-Deskside Services-VictoriaGen-Staffed"
"PC034573","PC034573","HSS-8068408","57X60N3","VIHA-HW-Heritage Woods-Main Building-1st Floor","Main Building","g15","1","VIHATRP20221031-102","02/28/2031","NTT-Deskside Services-VictoriaGen-Local"
"LD030875","LD030875","HSS-1047821","57YHTY3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N268","2","REQ1436319-RITM1515177-SCTASK2440639","10/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD030619","LD030619","HSS-8059712","58060N3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Main Building","7","1","VIHATRP20220704-026","11/30/2030","NTT-Deskside Services-VictoriaGen-Local"
"PC023554","PC023554","HSS-8026007","580LGC3","VIHA-SISC-South Island Surgical Centre-Eagle Creek Village Building 7-5th Floor","Main Building","Reception","5","VIHATRP20211227-021","04/30/2030","NTT-Deskside Services-VictoriaGen-Local"
"PC029559","PC029559","HSS-8091617","582LG14","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","North tower","N316 D","3","VIHATRP20241202-018","02/28/2033","NTT-Deskside Services-VictoriaGen-Staffed"
"LD032434","LD032434","HSS-8059732","58660N3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Main Building","30","1","VIHATRP20220704-036","10/31/2030","NTT-Deskside Services-VictoriaGen-Local"
"PC078920","PC078920","HSS-1992863","589JTY3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main building","unknown","2","DMND0004657-002","03/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC038168","PC038168","HSS-8080944","58BLTY3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Main Building","1302","1","VIHATRP20231127-052","01/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC028243","PC028243","HSS-8059765","58H60N3","VIHA-WUPCC-Westshore Urgent Primary Care Centre-Main Building-1st Floor","Main Building","Managers Office 104.17","1","VIHATRP20220704-057","10/31/2030","NTT-Deskside Services-VictoriaGen-Local"
"PC045074","PC045074","HSS-8074676","58KTVP3","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor","North tower","N640D","6","VIHATRP20230522-069","08/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD091069","LD091069","HSS-1047433","58X5VZ3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N285","2","REQ1402140-RITM1479167-SCTASK2376276","10/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD034514","LD034514","HSS-8067855","58Z60N3","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor","South tower","S429","4","VIHATRP20221017-118","01/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD061001","LD061001","HSS-1034245","597JRH3","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor","South tower","S519","5","REQ0562673-RITM0590836-SCTASK0928017","06/30/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"LD064320","LD064320","HSS-1039529","597MVF3","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor","South tower","S634","6","REQ0757002-RITM0795392-SCTASK1268155","10/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"LD035295","LD035295","HSS-8082498","59KKTY3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","unknown","2","VIHATRP20240115-078","03/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD049759","LD049759","HSS-8093917","59R4W14","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor","South tower","S792","7","ISLHTRP20250616-055","07/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"LD035308","LD035308","HSS-8072829","59VSVP3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-2nd Floor","Main Building","29","2","VIHATRP20230306-051","05/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"LD065953","LD065953","HSS-1200450","59X5TY3","VIHA-WSC-West Shore Centre-Main Building-1st Floor","Main building","1236","1","INC3876358","12/31/2027","NTT-Deskside Services-VictoriaGen-Local"
"LD023307","LD023307","HSS-8078390","59YQQT3","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor","South tower","S529","5","VIHATRP20230911-054","11/30/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"TD38000","TD38000","HSS-8069890","5B160N3","VIHA-CASA-Sooke Health Unit Public Health Nursing-Main Building-1st Floor","Main Building","n/a","1","VIHATRP20221219-011","01/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"LD027216","LD027216","HSS-8071079","5B2SVP3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Main Building","RM51","1","VIHATRP20230116-084","04/30/2031","NTT-Deskside Services-VictoriaGen-Local"
"PC037297","PC037297","HSS-1047907","5B4JTY3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","Lab core","","REQ1452193-RITM1531914-SCTASK2465709","11/30/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD031503","LD031503","HSS-8070285","5B7MVF3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main building","unknown","2","VIHATRP20221226-067","05/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD040013","LD040013","HSS-1988377","5B8SVP3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N221 Nutrition","2","DMND0004201","05/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC046375","PC046375","HSS-8078381","5BHRQT3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","Horseshoe at main entrance","","VIHATRP20230911-041","11/30/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD066094","LD066094","HSS-8082410","5BKKTY3","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor","South tower","S633","6","VIHATRP20240115-020","03/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC036454","PC036454","HSS-8087878","5BV3VZ3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3110 Hallway","3","VIHATRP20240617-062","08/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD100646","LD100646","HSS-8067869","5BX60N3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Main building","1125 (Parking Office)","1","VIHATRP20221017-126","01/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD044508","LD044508","HSS-8085431","5BZ5VZ3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","South tower","S264","2","VIHATRP20240408-047","06/30/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"","5BZKG14","","5BZKG14","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North Tower","N292A","2","REQ1558834-RITM1644722-SCTASK2642080","02/28/2033","NTT-Deskside Services-VictoriaGen-Staffed"
"PC051221","PC051221","HSS-8071421","5C4TVP3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2530","","VIHATRP20230123-106","04/30/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC031509","PC031509","HSS-8072424","5C8SVP3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3703","","VIHATRP20230221-046","05/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC030977","PC030977","HSS-8082465","5CBKTY3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N233","2","VIHATRP20240115-058","03/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD065361","LD065361","HSS-8058114","5CCJRH3","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor","North tower","N417","4","VIHATRP20220411-040","07/31/2030","NTT-Deskside Services-VictoriaGen-Staffed"
"PC035287","PC035287","HSS-8086084","5CF4VZ3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","North tower","N318 D","3","VIHATRP20240422-085","06/30/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"PC045565","PC045565","HSS-8074670","5CQTVP3","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor","North tower","N6D Nursing Station","6","VIHATRP20230522-062","08/31/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"LD100729","LD100729","HSS-1043960","5CS5PW3","VIHA-VADR-Victoria Allandale Road-Main Building-1st Floor","Main building","124","1","REQ1077753-RITM1134189-SCTASK1817720","11/30/2031","NTT-Deskside Services-VictoriaGen-Local"
"PC051221","PC051221","HSS-8071420","5CVSVP3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2530","","VIHATRP20230123-106","04/30/2031","NTT-Deskside Services-VictoriaGen-Staffed"
"PC065804","PC065804","HSS-1974648","5CXKGC3","VIHA-EUPCC-Esquimalt Urgent Primary Care Centre-Main Building-1st Floor","Main Building","125","1","DMND0003255","02/28/2030","NTT-Deskside Services-VictoriaGen-Local"
"PC032807","PC032807","HSS-8081937","5D0JTY3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","OR Hallway","3","VIHATRP20231225-027","02/29/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD073658","LD073658","HSS-1043563","5D2SVP3","VIHA-VADR-Victoria Allandale Road-Main Building","EMP","The Hive Area","1","REQ1014149-RITM1066960-SCTASK1736620","10/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"TD035051","TD035051","HSS-8071069","5DCSVP3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Main Building","WFH","1","VIHATRP20230116-078","04/30/2031","NTT-Deskside Services-VictoriaGen-Local"
"LD063462","LD063462","HSS-1042788","5DKTVP3","VIHA-CASA-Sooke Health Unit Public Health Nursing-Main Building-1st Floor","Main building","NO DATA","1","REQ0939283-RITM0987682-SCTASK1603314","08/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"LD067941","LD067941","HSS-8020257","5DM4X53","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","South tower","S270","2","VIHATRP20210125-021","04/30/2029","NTT-Deskside Services-VictoriaGen-Staffed"
"","LD033786TRP","HSS-8075622","5DMPQT3","VIHA-WUPCC-Westshore Urgent Primary Care Centre-Main Building-1st Floor","Main Building","HW132","1","VIHATRP20230619-096","08/31/2031","NTT-Deskside Services-VictoriaGen-Local"
"PC034608","PC034608","HSS-1048317","5DN5TY3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","ED Control Room - main NUA","","REQ1497618-RITM1580045-SCTASK2568067","12/31/2032","NTT-Deskside Services-VictoriaGen-Staffed"
"LD059579","LD059579","HSS-1975032","5DXKGC3","VIHA-SISC-South Island Surgical Centre-Eagle Creek Village Building 7-5th Floor","Main building","n/a","5","COVID DMND0003278","02/28/2030","NTT-Deskside Services-VictoriaGen-Local"
